============================================================
CICERO PAIRS - WINDOW SIZE 4
============================================================

Pair                           | Count
('ita', 'socius')              |     2
('cicero', 'frater')           |     2
('quo', 'tandem')              |     2
('catilina', 'quam')           |     2
('catilina', 'diu')            |     2
('iam', 'sentio')              |     2
('coniuratio', 'video')        |     2
('intellego', 'senatus')       |     2
('consul', 'tamen')            |     2
('consul', 'vivo')             |     2
('mors', 'vivo')               |     2
('duco', 'mors')               |     2
('consul', 'iussus')           |     2
('iam', 'oportet')             |     2
('confero', 'iam')             |     2
('catilina', 'habeo')          |     2
('consulo', 'gravis')          |     2
('gravis', 'res')              |     2
('desum', 'res')               |     2
('desum', 'publicus')          |     2
('auctoritas', 'dico')         |     2
('dico', 'ordo')               |     2
('desum', 'dico')              |     2
('lucius', 'video')            |     2
('intercedo', 'nox')           |     2
('intercedo', 'vero')          |     2
('iam', 'intercedo')           |     2
('iam', 'patior')              |     2
('acies', 'vivo')              |     2
('auctoritas', 'vivo')         |     2
('depono', 'vivo')             |     2
('confirmo', 'vivo')           |     2
('confirmo', 'iam')            |     2
('mens', 'muto')               |     2
('credo', 'iam')               |     2
('credo', 'obliviscor')        |     2
('teneo', 'undique')           |     2
('consilium', 'licet')         |     2
('iam', 'licet')               |     2
('dies', 'possum')             |     2
('commoveo', 'publicus')       |     2
('commoveo', 'possum')         |     2
('discessus', 'res')           |     2
('possum', 'publicus')         |     2
('discessus', 'tamen')         |     2
('nego', 'quid')               |     2
('nego', 'taceo')              |     2
('quid', 'taceo')              |     2
('res', 'taceo')               |     2
('habeo', 'nego')              |     2
('publicus', 'urbs')           |     2
('urbs', 'video')              |     2
('consul', 'urbs')             |     2
('res', 'vivo')                |     2
('etiam', 'vox')               |     2
('dimitto', 'etiam')           |     2
('egredior', 'urbs')           |     2
('diu', 'nimium')              |     2
('magnus', 'urbs')             |     2
('libero', 'urbs')             |     2
('magnus', 'metus')            |     2
('libero', 'magnus')           |     2
('libero', 'metus')            |     2
('modo', 'verso')              |     2
('iam', 'verso')               |     2
('possum', 'verso')            |     2
('diu', 'fero')                |     2
('patior', 'possum')           |     2
('fero', 'sino')               |     2
('homo', 'patior')             |     2
('saepe', 'salus')             |     2
('publicus', 'salus')          |     2
('comitium', 'publicus')       |     2
('consul', 'consularis')       |     2
('competitor', 'consul')       |     2
('praesidium', 'publicus')     |     2
('peto', 'publicus')           |     2
('tectum', 'urbs')             |     2
('civis', 'urbs')              |     2
('interficio', 'res')          |     2
('manus', 'res')               |     2
('dudum', 'iam')               |     2
('exeo', 'iam')                |     2
('exhaurio', 'urbs')           |     2
('perniciosus', 'res')         |     2
('perniciosus', 'publicus')    |     2
('dubito', 'iam')              |     2
('iam', 'impero')              |     2
('facio', 'sponte')            |     2
('facio', 'urbs')              |     2
('exeo', 'iubeo')              |     2
('consul', 'iubeo')            |     2
('hostis', 'iubeo')            |     2
('consulo', 'res')             |     2
('privo', 'res')               |     2
('dedecus', 'res')             |     2
('haereo', 'res')              |     2
('fama', 'haereo')             |     2
('mors', 'superus')            |     2
('novus', 'superus')           |     2
('etiam', 'scelus')            |     2
('incredibilis', 'scelus')     |     2
('cumulo', 'scelus')           |     2
('conicio', 'video')           |     2
('possum', 'vito')             |     2
('parvus', 'video')            |     2
('aio', 'parvus')              |     2
('paulus', 'venio')            |     2
('amicus', 'ante')             |     2
('amicus', 'civis')            |     2
('iniuria', 'tam')             |     2
('gravis', 'tam')              |     2
('offendo', 'tam')             |     2
('gravis', 'offendo')          |     2
('offendo', 'video')           |     2
('careo', 'video')             |     2
('civis', 'oculus')            |     2
('malo', 'nunc')               |     2
('iam', 'odi')                 |     2
('iam', 'metuo')               |     2
('iudico', 'metuo')            |     2
('iudico', 'ne')               |     2
('cogito', 'ne')               |     2
('ne', 'sequor')               |     2
('sequor', 'vis')              |     2
('catilina', 'pertimesco')     |     2
('ago', 'loquor')              |     2
('loquor', 'taceo')            |     2
('loquor', 'tamen')            |     2
('discedo', 'res')             |     2
('res', 'timor')               |     2
('eripio', 'res')              |     2
('dico', 'patria')             |     2
('possum', 'vis')              |     2
('longus', 'possum')           |     2
('absum', 'video')             |     2
('dignus', 'iudico')           |     2
('iudico', 'senatus')          |     2
('refero', 'senatus')          |     2
('inquam', 'senatus')          |     2
('senatus', 'urbs')            |     2
('libero', 'res')              |     2
('libero', 'publicus')         |     2
('publicus', 'vox')            |     2
('exsilium', 'vox')            |     2
('ecquis', 'proficiscor')      |     2
('attendo', 'ecquis')          |     2
('animadverto', 'ecquis')      |     2
('auctoritas', 'taceo')        |     2
('auctoritas', 'exspecto')     |     2
('auctoritas', 'loquor')       |     2
('auctoritas', 'voluntas')     |     2
('taceo', 'voluntas')          |     2
('vix', 'voluntas')            |     2
('diu', 'manus')               |     2
('contineo', 'manus')          |     2
('loquor', 'usque')            |     2
('mens', 'utinam')             |     2
('do', 'mens')                 |     2
('deus', 'do')                 |     2
('perterreo', 'vox')           |     2
('eo', 'exsilium')             |     2
('animus', 'induco')           |     2
('animus', 'invidia')          |     2
('commoveo', 'lex')            |     2
('lex', 'poena')               |     2
('lex', 'tempus')              |     2
('poena', 'res')               |     2
('cedo', 'publicus')           |     2
('iam', 'postulo')             |     2
('iam', 'saepe')               |     2
('dico', 'inimicus')           |     2
('inimicus', 'volo')           |     2
('exsilium', 'invidia')        |     2
('exsilium', 'vix')            |     2
('sermo', 'vix')               |     2
('facio', 'vix')               |     2
('consul', 'invidia')          |     2
('eo', 'tandem')               |     2
('aliquando', 'eo')            |     2
('eo', 'quo')                  |     2
('aliquando', 'quo')           |     2
('aliquando', 'iam')           |     2
('iam', 'quo')                 |     2
('modo', 'servo')              |     2
('ne', 'numquam')              |     2
('bellum', 'ne')               |     2
('marcus', 'tullius')          |     2
('impedio', 'impero')          |     2
('impedio', 'tandem')          |     2
('multo', 'urbs')              |     2
('numquam', 'publicus')        |     2
('bellum', 'invidia')          |     2
('bellum', 'timeo')            |     2
('italia', 'vasto')            |     2
('existimo', 'tum')            |     2
('homo', 'publicus')           |     2
('impendeo', 'magnus')         |     2
('semper', 'tamen')            |     2
('animus', 'virtus')           |     2
('invidia', 'virtus')          |     2
('invidia', 'pario')           |     2
('gloria', 'invidia')          |     2
('intellego', 'publicus')      |     2
('consul', 'domus')            |     2
('curia', 'obsideo')           |     2
('moenia', 'monstrum')         |     2
('moenia', 'prodigium')        |     2
('comparo', 'moenia')          |     2
('bellum', 'moenia')           |     2
('campus', 'forum')            |     2
('curia', 'forum')             |     2
('bellum', 'gero')             |     2
('periculum', 'tollo')         |     2
('etiam', 'invidia')           |     2
('etiam', 'periculum')         |     2
('periculum', 'utinam')        |     2
('copia', 'relinquo')          |     2
('educo', 'vir')               |     2
('alienus', 'quam')            |     2
('nobilis', 'quam')            |     2
('forum', 'video')             |     2
('sto', 'video')               |     2
('dies', 'profugio')           |     2
('catilina', 'profugio')       |     2
('exspecto', 'vehementer')     |     2
('lenitas', 'spero')           |     2
('concedo', 'etiam')           |     2
('etiam', 'exeo')              |     2
('exeo', 'nunc')               |     2
('miser', 'patior')            |     2
('exhaurio', 'res')            |     2
('levo', 'res')                |     2
('levo', 'publicus')           |     2
('scelus', 'video')            |     2
('cogito', 'malus')            |     2
('cogito', 'scelus')           |     2
('perdo', 'possum')            |     2
('familiaris', 'invenio')      |     2
('catilina', 'possum')         |     2
('familiaris', 'nunc')         |     2
('etiam', 'urbs')              |     2
('homo', 'perdo')              |     2
('caedes', 'cogito')           |     2
('incendium', 'rapina')        |     2
('bonus', 'sermo')             |     2
('bonus', 'caedes')            |     2
('bonus', 'consulatus')        |     2
('tempus', 'tollo')            |     2
('dux', 'res')                 |     2
('dux', 'publicus')            |     2
('homo', 'quiris')             |     2
('ratio', 'sano')              |     2
('possum', 'ratio')            |     2
('possum', 'verbum')           |     2
('loquor', 'possum')           |     2
('homo', 'loquor')             |     2
('etiam', 'timidus')           |     2
('fero', 'vox')                |     2
('possum', 'vox')              |     2
('consul', 'quo')              |     2
('civis', 'ita')               |     2
('aspicio', 'perdo')           |     2
('etiam', 'hostis')            |     2
('etiam', 'pars')              |     2
('accedo', 'pars')             |     2
('homo', 'relinquo')           |     2
('patefacio', 'primo')         |     2
('ago', 'malo')                |     2
('ago', 'cogito')              |     2
('copia', 'genus')             |     2
('comparo', 'genus')           |     2
('acer', 'quam')               |     2
('lentus', 'quam')             |     2
('possum', 'vita')             |     2
('verum', 'volo')              |     2
('miser', 'tamen')             |     2
('miser', 'modus')             |     2
('careo', 'possum')            |     2
('nox', 'possum')              |     2
('iam', 'praesertim')          |     2
('municipium', 'vero')         |     2
('confero', 'intellego')       |     2
('paro', 'roma')               |     2
('lentulus', 'paro')           |     2
('paro', 'video')              |     2
('copia', 'paro')              |     2
('copia', 'video')             |     2
('constituo', 'video')         |     2
('constituo', 'magnus')        |     2
('ager', 'constituo')          |     2
('ager', 'exercitus')          |     2
('tribunus', 'venio')          |     2
('plebs', 'venio')             |     2
('contio', 'tribunus')         |     2
('contio', 'plebs')            |     2
('cicero', 'habeo')            |     2
('cicero', 'invidia')          |     2
('bonus', 'gravis')            |     2
('bonus', 'consul')            |     2
('cicero', 'inpono')           |     2
('cicero', 'praeceptum')       |     2
('convenio', 'ita')            |     2
('constituo', 'ita')           |     2
('ago', 'constituo')           |     2
('ago', 'proficisco')          |     2
('nimis', 'novus')             |     2
('caelus', 'cicero')           |     2
('cicero', 'tollo')            |     2
('cicero', 'tarquinius')       |     2
('aio', 'crassus')             |     2
('ager', 'picenus')            |     2
('dico', 'supra')              |     2
('atticus', 'mel')             |     2
('cura', 'summus')             |     2
('adhuc', 'scio')              |     2
('provideo', 'ratio')          |     2
('possum', 'publius')          |     2
('mos', 'ut')                  |     2
('magnus', 'opinio')           |     2
('homo', 'ratio')              |     2
('alienus', 'ratio')           |     2
('nam', 'nego')                |     2
('dico', 'spero')              |     2
('proficio', 'spero')          |     2
('amicus', 'multus')           |     2
('amicus', 'invenio')          |     2
('amicus', 'autem')            |     2
('autem', 'invenio')           |     2
('proficiscor', 'tempus')      |     2
('cincius', 'dico')            |     2
('comitium', 'tribunicius')    |     2
('sextilis', 'video')          |     2
('certus', 'competitor')       |     2
('certus', 'video')            |     2
('antonius', 'certus')         |     2
('antonius', 'video')          |     2
('cornificus', 'quintus')      |     2
('frons', 'puto')              |     2
('arbitror', 'puto')           |     2
('competitor', 'non')          |     2
('peto', 'scribo')             |     2
('certus', 'nunc')             |     2
('caesar', 'certus')           |     2
('caesar', 'thermus')          |     2
('contendo', 'puto')           |     2
('contendo', 'sic')            |     2
('amicus', 'existimatio')      |     2
('existimatio', 'greek.expression') |     2
('curius', 'video')            |     2
('conduco', 'video')           |     2
('adhuc', 'via')               |     2
('munus', 'summus')            |     2
('adhibeo', 'diligentia')      |     2
('adhibeo', 'video')           |     2
('diligentia', 'video')        |     2
('multum', 'possum')           |     2
('iudicium', 'roma')           |     2
('curo', 'urbanus')            |     2
('absum', 'nego')              |     2
('nego', 'pompeius')           |     2
('ignosco', 'non')             |     2
('ago', 'pecunia')             |     2
('malus', 'mancipium')         |     2
('ceterus', 'dico')            |     2
('ago', 'ceterus')             |     2
('lucius', 'lucullus')         |     2
('bonum', 'magister')          |     2
('pontius', 'venio')           |     2
('venio', 'verum')             |     2
('ridiculus', 'verum')         |     2
('caecilius', 'res')           |     2
('dies', 'satyrus')            |     2
('fere', 'satyrus')            |     2
('dies', 'domus')              |     2
('domus', 'lucius')            |     2
('domitius', 'habeo')          |     2
('magis', 'quintus')           |     2
('habeo', 'quintus')           |     2
('magnus', 'sane')             |     2
('perturbo', 'sane')           |     2
('magis', 'unus')              |     2
('et', 'simul')                |     2
('et', 'unus')                 |     2
('ostendo', 'unus')            |     2
('contendo', 'unus')           |     2
('satis', 'unus')              |     2
('facio', 'unus')              |     2
('causa', 'satis')             |     2
('causa', 'creditor')          |     2
('homo', 'praesertim')         |     2
('amplus', 'homo')             |     2
('caecilius', 'nomen')         |     2
('causa', 'communis')          |     2
('bellus', 'volo')             |     2
('bellus', 'quam')             |     2
('homo', 'soleo')              |     2
('consuetudo', 'dies')         |     2
('summus', 'tempus')           |     2
('studium', 'tempus')          |     2
('studium', 'venio')           |     2
('officium', 'venio')          |     2
('officium', 'studium')        |     2
('confero', 'volo')            |     2
('quod', 'volo')               |     2
('ambitio', 'autem')           |     2
('arbitror', 'etiam')          |     2
('cursus', 'quam')             |     2
('cursus', 'non')              |     2
('gratia', 'modo')             |     2
('retineo', 'verum')           |     2
('puto', 'verum')              |     2
('causa', 'spero')             |     2
('probo', 'spero')             |     2
('ita', 'valde')               |     2
('delecto', 'pono')            |     2
('delecto', 'ita')             |     2
('belle', 'pono')              |     2
('belle', 'ita')               |     2
('belle', 'greek.expression')  |     2
('gaius', 'lucius')            |     2
('gaius', 'iulius')            |     2
('salvus', 'terentia')         |     2
('littera', 'terentia')        |     2
('diu', 'littera')             |     2
('littera', 'ratio')           |     2
('antea', 'littera')           |     2
('ratio', 'scribo')            |     2
('defendo', 'iudex')           |     2
('defendo', 'habeo')           |     2
('absolvo', 'accusator')       |     2
('absolvo', 'voluntas')        |     2
('fero', 'humaniter')          |     2
('adventus', 'nam')            |     2
('nam', 'opus')                |     2
('prorsus', 'summus')          |     2
('homo', 'nobilis')            |     2
('honor', 'magnus')            |     2
('quare', 'video')             |     2
('constituo', 'ut')            |     2
('constituo', 'curo')          |     2
('non', 'officium')            |     2
('albanus', 'non')             |     2
('adduco', 'res')              |     2
('lucius', 'saufeius')         |     2
('arbitror', 'mitto')          |     2
('hic', 'mitto')               |     2
('arbitror', 'mensis')         |     2
('exspecto', 'ianuarius')      |     2
('exspecto', 'rumor')          |     2
('mitto', 'signum')            |     2
('curo', 'expono')             |     2
('expono', 'non')              |     2
('expono', 'video')            |     2
('diligenter', 'multum')       |     2
('parvus', 'scribo')           |     2
('curo', 'saepe')              |     2
('amicus', 'placeo')           |     2
('facio', 'placeo')            |     2
('facio', 'modus')             |     2
('mirandus', 'modus')          |     2
('animus', 'audio')            |     2
('arbitror', 'cognosco')       |     2
('cognosco', 'tamen')          |     2
('non', 'restituo')            |     2
('gratia', 'vetus')            |     2
('possum', 'soleo')            |     2
('parum', 'soleo')             |     2
('exorabilis', 'ne')           |     2
('filius', 'gaius')            |     2
('arbitror', 'quidem')         |     2
('nunc', 'reicio')             |     2
('nunc', 'sentio')             |     2
('sentio', 'vero')             |     2
('commodum', 'possum')         |     2
('admoneo', 'etiam')           |     2
('puto', 'utilis')             |     2
('aliquando', 'puto')          |     2
('aliquando', 'res')           |     2
('incredibilis', 'singularis') |     2
('incredibilis', 'voluntas')   |     2
('populus', 'voluntas')        |     2
('gaius', 'populus')           |     2
('aequus', 'tamen')            |     2
('aequus', 'magnus')           |     2
('multo', 'tamen')             |     2
('fructus', 'magnus')          |     2
('magnus', 'populus')          |     2
('absolvo', 'damno')           |     2
('coepi', 'quam')              |     2
('gratus', 'per')              |     2
('communis', 'proprius')       |     2
('quoque', 'ut')               |     2
('quam', 'quoque')             |     2
('antea', 'multus')            |     2
('locus', 'signum')            |     2
('cogito', 'nunc')             |     2
('proficiscor', 'tusculanus')  |     2
('despero', 'facio')           |     2
('accipio', 'contemno')        |     2
('accipio', 'dolor')           |     2
('forensis', 'fructus')        |     2
('domesticus', 'fructus')      |     2
('frater', 'primus')           |     2
('consuetudo', 'existimo')     |     2
('existimo', 'possum')         |     2
('iucundus', 'possum')         |     2
('iucundus', 'nam')            |     2
('accido', 'homo')             |     2
('accido', 'quare')            |     2
('accido', 'non')              |     2
('dolor', 'molestus')          |     2
('sermo', 'spons')             |     2
('amicus', 'sermo')            |     2
('amicus', 'soror')            |     2
('amitto', 'scribo')           |     2
('animus', 'quintus')          |     2
('debeo', 'frater')            |     2
('animus', 'offensus')         |     2
('debeo', 'littera')           |     2
('arbitror', 'littera')        |     2
('frater', 'mitto')            |     2
('moneo', 'ut')                |     2
('postea', 'scribo')           |     2
('ita', 'saepe')               |     2
('oportet', 'scribo')          |     2
('confido', 'ita')             |     2
('confido', 'oportet')         |     2
('ita', 'oportet')             |     2
('oportet', 'volo')            |     2
('do', 'porro')                |     2
('accido', 'autem')            |     2
('accido', 'habeo')            |     2
('audio', 'autem')             |     2
('primum', 'roma')             |     2
('conficio', 'opus')           |     2
('consilium', 'opus')          |     2
('satis', 'statuo')            |     2
('consilium', 'statuo')        |     2
('consilium', 'malo')          |     2
('consilium', 'peducaeus')     |     2
('littera', 'malo')            |     2
('consilium', 'littera')       |     2
('etenim', 'littera')          |     2
('etenim', 'quam')             |     2
('etenim', 'multus')           |     2
('dies', 'multus')             |     2
('auris', 'sermo')             |     2
('do', 'sermo')                |     2
('arbitror', 'genus')          |     2
('gravis', 'scribo')           |     2
('reddo', 'scio')              |     2
('multum', 'otium')            |     2
('multum', 'scribo')           |     2
('dico', 'oportet')            |     2
('mirus', 'modus')             |     2
('autem', 'mirus')             |     2
('autem', 'praetereo')         |     2
('diligens', 'ne')             |     2
('neglegens', 'volo')          |     2
('neglegens', 'quam')          |     2
('ne', 'neglegens')            |     2
('scribo', 'tadius')           |     2
('iam', 'ita')                 |     2
('laboro', 'scribo')           |     2
('capio', 'usus')              |     2
('capio', 'dico')              |     2
('convenio', 'volo')           |     2
('convenio', 'ut')             |     2
('tusculanus', 'volo')         |     2
('molestia', 'scribo')         |     2
('facio', 'molestia')          |     2
('labor', 'nam')               |     2
('locus', 'quintus')           |     2
('frater', 'locus')            |     2
('exspecto', 'quintus')        |     2
('exspecto', 'magnus')         |     2
('habeo', 'mater')             |     2
('mater', 'soror')             |     2
('diligo', 'soror')            |     2
('amo', 'persuadeo')           |     2
('amo', 'fraterne')            |     2
('non', 'persuadeo')           |     2
('accuso', 'committo')         |     2
('accuso', 'epistula')         |     2
('modo', 'neglegentia')        |     2
('modo', 'tantus')             |     2
('tantus', 'video')            |     2
('otium', 'video')             |     2
('otium', 'tantus')            |     2
('domus', 'tantus')            |     2
('emo', 'habeo')               |     2
('quintus', 'res')             |     2
('pomponia', 'volo')           |     2
('arpinas', 'homo')            |     2
('fere', 'scio')               |     2
('ornamentum', 'volo')         |     2
('possum', 'reperio')          |     2
('locus', 'reperio')           |     2
('non', 'reperio')             |     2
('ignoro', 'locus')            |     2
('delecto', 'tusculanus')      |     2
('delecto', 'tum')             |     2
('tum', 'venio')               |     2
('denique', 'venio')           |     2
('placeo', 'venio')            |     2
('cincius', 'lucius')          |     2
('constituo', 'lucius')        |     2
('paro', 'volo')               |     2
('do', 'primum')               |     2
('opera', 'primum')            |     2
('habeo', 'opera')             |     2
('cogito', 'primum')           |     2
('habeo', 'polliceor')         |     2
('polliceor', 'quemadmodum')   |     2
('ad', 'polliceor')            |     2
('modum', 'polliceor')         |     2
('modum', 'possum')            |     2
('conficio', 'spes')           |     2
('otium', 'spes')              |     2
('otium', 'volo')              |     2
('habeo', 'humanitas')         |     2
('humanitas', 'pono')          |     2
('diligo', 'quintus')          |     2
('diligo', 'frater')           |     2
('miror', 'scribo')            |     2
('amicus', 'vir')              |     2
('amicus', 'mehercule')        |     2
('amicus', 'hercule')          |     2
('bonus', 'sane')              |     2
('amicus', 'irascor')          |     2
('aestimo', 'tum')             |     2
('elaboro', 'scio')            |     2
('megaricus', 'signum')        |     2
('signum', 'ut')               |     2
('megaricus', 'scribo')        |     2
('herma', 'scribo')            |     2
('pentelicus', 'scribo')       |     2
('caput', 'curo')              |     2
('signum', 'volo')             |     2
('quam', 'studium')            |     2
('magis', 'mitto')             |     2
('gymnasium', 'magis')         |     2
('nam', 'sic')                 |     2
('adiuvo', 'sic')              |     2
('lentulus', 'navis')          |     2
('navis', 'non')               |     2
('facile', 'multo')            |     2
('facile', 'roma')             |     2
('facile', 'proficiscor')      |     2
('certus', 'proficiscor')      |     2
('athenae', 'certus')          |     2
('itaque', 'roma')             |     2
('athenae', 'itaque')          |     2
('brevis', 'epistula')         |     2
('epistula', 'ubi')            |     2
('epistula', 'nolo')           |     2
('incertus', 'ubi')            |     2
('familiaris', 'nolo')         |     2
('alienus', 'nolo')            |     2
('alienus', 'sermo')           |     2
('genus', 'vehementer')        |     2
('habeo', 'vehementer')        |     2
('exspecto', 'genus')          |     2
('confido', 'magis')           |     2
('greek.expression', 'rogatus') |     2
('accido', 'greek.expression') |     2
('greek.expression', 'iudicium') |     2
('iudicium', 'opinio')         |     2
('facio', 'opinio')            |     2
('opinio', 'volo')             |     2
('facio', 'simul')             |     2
('simul', 'volo')              |     2
('quomodo', 'scio')            |     2
('modo', 'parum')              |     2
('greek.expression', 'proelior') |     2
('senatus', 'sic')             |     2
('auctoritas', 'defendo')      |     2
('defendo', 'sic')             |     2
('concursus', 'fio')           |     2
('magnus', 'quod')             |     2
('laus', 'quod')               |     2
('quod', 'video')              |     2
('fortis', 'res')              |     2
('certe', 'publicus')          |     2
('certe', 'enim')              |     2
('contio', 'enim')             |     2
('invidia', 'nomen')           |     2
('curio', 'impetus')           |     2
('curio', 'manus')             |     2
('manus', 'modo')              |     2
('facio', 'quomodo')           |     2
('iuventus', 'libido')         |     2
('deus', 'iuvo')               |     2
('deus', 'non')                |     2
('consilium', 'solus')         |     2
('solus', 'verum')             |     2
('auctor', 'consilium')        |     2
('auctor', 'etiam')            |     2
('etiam', 'mirificus')         |     2
('fufius', 'plebs')            |     2
('fero', 'fufius')             |     2
('fero', 'plebs')              |     2
('autem', 'iudex')             |     2
('autem', 'pugno')             |     2
('contraho', 'possum')         |     2
('iudex', 'ne')                |     2
('ne', 'testimonium')          |     2
('dico', 'testimonium')        |     2
('ita', 'nisi')                |     2
('itaque', 'quaero')           |     2
('absolutio', 'causa')         |     2
('absolutio', 'quaero')        |     2
('iam', 'quaero')              |     2
('absolutio', 'greek.expression') |     2
('egestas', 'greek.expression') |     2
('greek.expression', 'iudex')  |     2
('autem', 'committo')          |     2
('autem', 'hortensius')        |     2
('accido', 'committo')         |     2
('consilium', 'vereor')        |     2
('consultum', 'video')         |     2
('relinquo', 'sordes')         |     2
('committo', 'quam')           |     2
('committo', 'duco')           |     2
('deduco', 'res')              |     2
('iudicium', 'jugulo')         |     2
('dico', 'iudicium')           |     2
('incredibilis', 'quaero')     |     2
('incredibilis', 'nunc')       |     2
('consilium', 'nam')           |     2
('nam', 'repr(eh)endo')        |     2
('primum', 'valde')            |     2
('bonus', 'consido')           |     2
('coepi', 'non')               |     2
('non', 'umquam')              |     2
('appello', 'paucus')          |     2
('insum', 'tamen')             |     2
('dissimilis', 'non')          |     2
('dissimilis', 'possum')       |     2
('consilium', 'hic')           |     2
('primus', 'res')              |     2
('postulatio', 'res')          |     2
('consilium', 'refero')        |     2
('accusator', 'quam')          |     2
('postulo', 'quam')            |     2
('hortensius', 'quaero')       |     2
('tantum', 'video')            |     2
('reus', 'video')              |     2
('arbitror', 'vero')           |     2
('clodius', 'credo')           |     2
('audio', 'clodius')           |     2
('facio', 'iudex')             |     2
('caput', 'clodius')           |     2
('publius', 'res')             |     2
('ostento', 'res')             |     2
('multo', 'video')             |     2
('honorificus', 'video')       |     2
('civis', 'quam')              |     2
('civis', 'dico')              |     2
('dico', 'tabula')             |     2
('iudex', 'ut')                |     2
('itaque', 'res')              |     2
('iudex', 'magnus')            |     2
('itaque', 'sic')              |     2
('patria', 'sic')              |     2
('salus', 'ut')                |     2
('patria', 'salus')            |     2
('autem', 'concido')           |     2
('clamo', 'non')               |     2
('constituo', 'praesidium')    |     2
('refero', 'sententia')        |     2
('ornate', 'res')              |     2
('graviter', 'senatus')        |     2
('do', 'magistratus')          |     2
('calvus', 'greek.expression') |     2
('oratio', 'scribo')           |     2
('biduum', 'honorificus')      |     2
('biduum', 'scribo')           |     2
('conficio', 'totus')          |     2
('arcesso', 'negotium')        |     2
('deus', 'res')                |     2
('perditus', 'res')            |     2
('nonnullus', 'nullis')        |     2
('ita', 'summus')              |     2
('bonus', 'plenus')            |     2
('forum', 'servus')            |     2
('iudex', 'tamen')             |     2
('propono', 'tamen')           |     2
('pereo', 'quam')              |     2
('fames', 'quam')              |     2
('fama', 'magis')              |     2
('fama', 'quam')               |     2
('commoveo', 'quam')           |     2
('fama', 'video')              |     2
('catulus', 'praesidium')      |     2
('postulo', 'video')           |     2
('inquam', 'postulo')          |     2
('eripio', 'habeo')            |     2
('habeo', 'timeo')             |     2
('timeo', 'ut')                |     2
('causa', 'iudicium')          |     2
('absolutio', 'iudicium')      |     2
('consilium', 'status')        |     2
('consilium', 'puto')          |     2
('bonus', 'confirmo')          |     2
('figo', 'video')              |     2
('iudicium', 'scio')           |     2
('iudicium', 'manus')          |     2
('iudicium', 'populus')        |     2
('homo', 'populus')            |     2
('homo', 'romanus')            |     2
('homo', 'levis')              |     2
('deleo', 'non')               |     2
('homo', 'modo')               |     2
('modo', 'verus')              |     2
('ceterus', 'modus')           |     2
('statuo', 'tamen')            |     2
('ita', 'publicus')            |     2
('consolor', 'non')            |     2
('consolor', 'spero')          |     2
('malus', 'spero')             |     2
('impono', 'vulnus')           |     2
('nam', 'plane')               |     2
('ita', 'plane')               |     2
('plane', 'puto')              |     2
('iudicium', 'puto')           |     2
('aperte', 'senatus')          |     2
('epistula', 'praesertim')     |     2
('nolo', 'praesertim')         |     2
('consisto', 'res')            |     2
('patior', 'res')              |     2
('consisto', 'umquam')         |     2
('homo', 'umquam')             |     2
('iam', 'senatus')             |     2
('abicio', 'excito')           |     2
('frango', 'senatus')          |     2
('oratio', 'perpetuus')        |     2
('gravitas', 'oratio')         |     2
('gravitas', 'perpetuus')      |     2
('modus', 'tum')               |     2
('licet', 'nam')               |     2
('habeo', 'vis')               |     2
('ne', 'venustas')             |     2
('greek.expression', 'removeo') |     2
('greek.expression', 'studium') |     2
('appello', 'greek.expression') |     2
('appello', 'senatus')         |     2
('multus', 'rogo')             |     2
('locus', 'publicus')          |     2
('accipio', 'plaga')           |     2
('conscriptus', 'pater')       |     2
('dissimulo', 'ne')            |     2
('absolvo', 'bis')             |     2
('bis', 'lentulus')            |     2
('iam', 'tertius')             |     2
('clodius', 'non')             |     2
('non', 'urbs')                |     2
('ne', 'urbs')                 |     2
('civitas', 'ne')              |     2
('ob', 'quamobrem')            |     2
('quamobrem', 'rem')           |     2
('ob', 'rem')                  |     2
('animus', 'erigo')            |     2
('animus', 'retineo')          |     2
('dignitas', 'retineo')        |     2
('bonus', 'maneo')             |     2
('bonus', 'publicus')          |     2
('dolor', 'publicus')          |     2
('bonus', 'consensio')         |     2
('accedo', 'bonus')            |     2
('non', 'virtus')              |     2
('iudicium', 'multus')         |     2
('ago', 'oratio')              |     2
('ago', 'epistula')            |     2
('includo', 'oratio')          |     2
('inquam', 'tamen')            |     2
('inquam', 'quasi')            |     2
('inquam', 'opertum')          |     2
('dico', 'quasi')              |     2
('arpinas', 'inquam')          |     2
('aqua', 'arpinas')            |     2
('arpinas', 'narro')           |     2
('inquam', 'patronus')         |     2
('fero', 'rex')                |     2
('facio', 'inquam')            |     2
('mentio', 'rex')              |     2
('facio', 'rex')               |     2
('autem', 'rex')               |     2
('facio', 'hereditas')         |     2
('domus', 'inquam')            |     2
('dico', 'emo')                |     2
('dico', 'iuro')               |     2
('emo', 'non')                 |     2
('credo', 'iuro')              |     2
('inquam', 'vero')             |     2
('credo', 'iudex')             |     2
('credo', 'nummus')            |     2
('ante', 'credo')              |     2
('accipio', 'magnus')          |     2
('bonus', 'concido')           |     2
('autem', 'status')            |     2
('bonus', 'status')            |     2
('bonus', 'relinquo')          |     2
('bonus', 'multo')             |     2
('nunc', 'relinquo')           |     2
('nam', 'relinquo')            |     2
('et', 'nam')                  |     2
('nam', 'obsum')               |     2
('non', 'obsum')               |     2
('non', 'testimonium')         |     2
('obsum', 'video')             |     2
('mitto', 'testimonium')       |     2
