============================================================
CICERO PAIRS - WINDOW SIZE 5
============================================================

Pair                           | Count
('epistula', 'scio')           |     4
('cupio', 'scio')              |     4
('guberno', 'quam')            |     4
('greek.expression', 'sophocles') |     4
('greek.expression', 'murus')  |     4
('opus', 'video')              |     4
('salus', 'video')             |     4
('filius', 'soror')            |     4
('admoneo', 'non')             |     4
('aio', 'littera')             |     4
('aio', 'nego')                |     4
('aio', 'inquam')              |     4
('inquam', 'ne')               |     4
('sermo', 'venio')             |     4
('narro', 'ne')                |     4
('cognosco', 'video')          |     4
('statuo', 'ubi')              |     4
('formianus', 'volo')          |     4
('inde', 'venio')              |     4
('antium', 'formianus')        |     4
('deinde', 'volo')             |     4
('antium', 'roma')             |     4
('greek.expression', 'perscribo') |     4
('habeo', 'refero')            |     4
('bonus', 'plebs')             |     4
('credo', 'quam')              |     4
('cito', 'quam')               |     4
('ne', 'ubi')                  |     4
('licet', 'volo')              |     4
('consul', 'tribunus')         |     4
('consul', 'plebs')            |     4
('etiam', 'plebs')             |     4
('magnus', 'tempus')           |     4
('non', 'patria')              |     4
('ibi', 'proficiscor')         |     4
('formianus', 'usque')         |     4
('ibi', 'volo')                |     4
('enim', 'placeo')             |     4
('exspecto', 'facio')          |     4
('dies', 'nunc')               |     4
('quare', 'scio')              |     4
('re', 'scio')                 |     4
('dies', 'usque')              |     4
('maias', 'venio')             |     4
('greek.expression', 'reddo')  |     4
('nescio', 'quidem')           |     4
('caesar', 'quidem')           |     4
('caesar', 'fero')             |     4
('fero', 'nego')               |     4
('quam', 'sermo')              |     4
('do', 'exspectatio')          |     4
('greek.expression', 'patior') |     4
('dico', 'totus')              |     4
('habeo', 'primus')            |     4
('bonus', 'civis')             |     4
('lego', 'ut')                 |     4
('delecto', 'littera')         |     4
('epistula', 'refero')         |     4
('amicus', 'animus')           |     4
('greek.expression', 'tantus') |     4
('greek.expression', 'sermo')  |     4
('sentio', 'video')            |     4
('quam', 'spes')               |     4
('bonus', 'spes')              |     4
('epistula', 'tamen')          |     4
('lego', 'video')              |     4
('nisi', 'publicus')           |     4
('publicus', 'spes')           |     4
('spes', 'tribunus')           |     4
('plebs', 'spes')              |     4
('eo', 'fio')                  |     4
('fio', 'volo')                |     4
('dubius', 'non')              |     4
('gero', 'ut')                 |     4
('etiam', 'igitur')            |     4
('epistula', 'iam')            |     4
('iam', 'reddo')               |     4
('ager', 'campanus')           |     4
('magnus', 'timeo')            |     4
('possum', 'sustineo')         |     4
('ne', 'quaero')               |     4
('bibulus', 'volo')            |     4
('exercitus', 'non')           |     4
('animus', 'tam')              |     4
('puto', 'satisfacio')         |     4
('ita', 'primus')              |     4
('ita', 'rogo')                |     4
('perscribo', 'res')           |     4
('iam', 'roma')                |     4
('asia', 'video')              |     4
('res', 'vere')                |     4
('greek.expression', 'timeo')  |     4
('deus', 'greek.expression')   |     4
('patria', 'quam')             |     4
('coram', 'video')             |     4
('fio', 'scribo')              |     4
('maneo', 'roma')              |     4
('pompeius', 'tum')            |     4
('enim', 'vehementer')         |     4
('dico', 'vehementer')         |     4
('fides', 'non')               |     4
('appius', 'non')              |     4
('ita', 'nunc')                |     4
('dies', 'singulus')           |     4
('impendeo', 'video')          |     4
('fugio', 'non')               |     4
('nunc', 'opus')               |     4
('possum', 'urgeo')            |     4
('cognosco', 'multus')         |     4
('cognosco', 'possum')         |     4
('totus', 'volo')              |     4
('greek.expression', 'intellego') |     4
('homo', 'liber')              |     4
('manus', 'scribo')            |     4
('consilium', 'scio')          |     4
('confero', 'possum')          |     4
('amo', 'ceterus')             |     4
('curro', 'ingredior')         |     4
('amor', 'non')                |     4
('roma', 'valeo')              |     4
('curo', 'littera')            |     4
('do', 'valeo')                |     4
('littera', 'sic')             |     4
('do', 'sic')                  |     4
('enim', 'perturbo')           |     4
('non', 'perturbo')            |     4
('quam', 'sollicitus')         |     4
('amor', 'ut')                 |     4
('curio', 'pompeius')          |     4
('defero', 'pompeius')         |     4
('affero', 'bibulus')          |     4
('curio', 'dico')              |     4
('opinio', 'res')              |     4
('ago', 'forum')               |     4
('curio', 'ita')               |     4
('caesar', 'quintus')          |     4
('publicus', 'volo')           |     4
('brutus', 'dico')             |     4
('animus', 'tempus')           |     4
('consilium', 'habeo')         |     4
('rescribo', 'scribo')         |     4
('plenus', 'quam')             |     4
('laus', 'quam')               |     4
('amanter', 'ne')              |     4
('arbitror', 'enim')           |     4
('ago', 'exspecto')            |     4
('ago', 'iter')                |     4
('ago', 'consilium')           |     4
('opera', 'possum')            |     4
('lex', 'multus')              |     4
('res', 'verbum')              |     4
('iter', 'locus')              |     4
('causa', 'locus')             |     4
('ius', 'possum')              |     4
('brundisium', 'non')          |     4
('totus', 'venio')             |     4
('utinam', 'video')            |     4
('adhuc', 'ago')               |     4
('eo', 'multus')               |     4
('fuga', 'non')                |     4
('quam', 'quo')                |     4
('brundisium', 'dies')         |     4
('modo', 'multus')             |     4
('enim', 'nescio')             |     4
('ago', 'tantum')              |     4
('ago', 'amo')                 |     4
('brundisium', 'do')           |     4
('dies', 'reddo')              |     4
('littera', 'rogo')            |     4
('epirus', 'littera')          |     4
('peto', 'volo')               |     4
('italia', 'non')              |     4
('dies', 'satis')              |     4
('miseria', 'non')             |     4
('incido', 'non')              |     4
('affero', 'video')            |     4
('miser', 'ut')                |     4
('pars', 'scribo')             |     4
('do', 'proficiscor')          |     4
('causa', 'proficiscor')       |     4
('facio', 'ubi')               |     4
('praesto', 'video')           |     4
('habeo', 'tam')               |     4
('fortuna', 'non')             |     4
('cognosco', 'pompeius')       |     4
('littera', 'publicus')        |     4
('facio', 'varro')             |     4
('quintus', 'tamen')           |     4
('incredibilis', 'video')      |     4
('ante', 'video')              |     4
('iam', 'totus')               |     4
('conficio', 'do')             |     4
('scribo', 'thessalonica')     |     4
('non', 'profecto')            |     4
('littera', 'sustento')        |     4
('eo', 'quidem')               |     4
('eo', 'tamen')                |     4
('hortensius', 'venio')        |     4
('frater', 'miser')            |     4
('negotium', 'scio')           |     4
('exspectatio', 'littera')     |     4
('affero', 'ut')               |     4
('reliquus', 'scio')           |     4
('ago', 'mitto')               |     4
('affero', 'exspecto')         |     4
('adhuc', 'scribo')            |     4
('itaque', 'tamen')            |     4
('saepe', 'volo')              |     4
('amplus', 'tam')              |     4
('causa', 'consilium')         |     4
('multus', 'semper')           |     4
('multus', 'parum')            |     4
('accipio', 'adhuc')           |     4
('non', 'rumor')               |     4
('rogatio', 'scribo')          |     4
('itaque', 'senatus')          |     4
('equidem', 'scribo')          |     4
('irascor', 'scribo')          |     4
('hic', 'ne')                  |     4
('do', 'epirus')               |     4
('reliquus', 'venio')          |     4
('littera', 'perfero')         |     4
('opus', 'puto')               |     4
('facio', 'opus')              |     4
('habeo', 'ostendo')           |     4
('nunc', 'plane')              |     4
('comitium', 'quam')           |     4
('confirmo', 'scribo')         |     4
('nolo', 'puto')               |     4
('bonum', 'ne')                |     4
('multum', 'valeo')            |     4
('curio', 'scribo')            |     4
('exspectatio', 'scribo')      |     4
('caesar', 'facio')            |     4
('facio', 'tum')               |     4
('beneficium', 'video')        |     4
('dico', 'quomodo')            |     4
('quintus', 'tum')             |     4
('defendo', 'iam')             |     4
('parum', 'valeo')             |     4
('desino', 'non')              |     4
('do', 'opus')                 |     4
('lego', 'spes')               |     4
('plane', 'ut')                |     4
('ita', 'scio')                |     4
('causa', 'pompeius')          |     4
('caesar', 'do')               |     4
('etiam', 'spes')              |     4
('certus', 'homo')             |     4
('epirus', 'magis')            |     4
('commode', 'scribo')          |     4
('gratus', 'salus')            |     4
('pars', 'video')              |     4
('pars', 'possum')             |     4
('facio', 'suspicor')          |     4
('scribo', 'sestius')          |     4
('do', 'novembris')            |     4
('impedio', 'volo')            |     4
('epirus', 'iam')              |     4
('enim', 'totus')              |     4
('curo', 'res')                |     4
('modus', 'quam')              |     4
('decembr', 'do')              |     4
('enim', 'tribunus')           |     4
('plebs', 'scribo')            |     4
('despero', 'iam')             |     4
('amor', 'volo')               |     4
('caput', 'tribunus')          |     4
('casus', 'enim')              |     4
('caput', 'non')               |     4
('facio', 'lex')               |     4
('ergo', 'facio')              |     4
('enim', 'vix')                |     4
('enim', 'neque')              |     4
('caveo', 'puto')              |     4
('titus', 'video')             |     4
('probo', 'scribo')            |     4
('ceterus', 'cum')             |     4
('dies', 'primus')             |     4
('non', 'potestas')            |     4
('plebs', 'populus')           |     4
('fio', 'modus')               |     4
('ago', 'quidem')              |     4
('praesertim', 'senatus')      |     4
('enim', 'novus')              |     4
('ad', 'res')                  |     4
('do', 'roma')                 |     4
('cognosco', 'enim')           |     4
('fortis', 'ne')               |     4
('nuntius', 'scribo')          |     4
('forum', 'usque')             |     4
('postridie', 'senatus')       |     4
('facio', 'sententia')         |     4
('consul', 'pompeius')         |     4
('potestas', 'res')            |     4
('non', 'praeterea')           |     4
('committo', 'littera')        |     4
('fides', 'ut')                |     4
('ceterus', 'littera')         |     4
('nunc', 'roma')               |     4
('facio', 'roma')              |     4
('dubito', 'enim')             |     4
('cupio', 'ne')                |     4
('ambo', 'consul')             |     4
('catulus', 'porticus')        |     4
('concedo', 'enim')            |     4
('cognosco', 'habeo')          |     4
('integer', 'res')             |     4
('absens', 'habeo')            |     4
('hic', 'scio')                |     4
('ago', 'hic')                 |     4
('utor', 'volo')               |     4
('causa', 'quam')              |     4
('domus', 'milo')              |     4
('milo', 'non')                |     4
('comitium', 'milo')           |     4
('kal', 'venio')               |     4
('familiaris', 'tamen')        |     4
('omnino', 'tamen')            |     4
('liber', 'volo')              |     4
('facio', 'post')              |     4
('amo', 'mehercule')           |     4
('amo', 'hercule')             |     4
('ingratus', 'non')            |     4
('ergo', 'greek.expression')   |     4
('greek.expression', 'mehercule') |     4
('greek.expression', 'hercule') |     4
('crebro', 'scribo')           |     4
('hercule', 'video')           |     4
('habeo', 'modo')              |     4
('delecto', 'quam')            |     4
('aedifico', 'greek.expression') |     4
('amoenus', 'greek.expression') |     4
('greek.expression', 'postea') |     4
('addo', 'video')              |     4
('dionysius', 'quam')          |     4
('scribo', 'valeo')            |     4
('video', 'vix')               |     4
('defero', 'ne')               |     4
('greek.expression', 'moneo')  |     4
('scio', 'valeo')              |     4
('multus', 'pompeius')         |     4
('messalla', 'video')          |     4
('cicero', 'venio')            |     4
('exspecto', 'roma')           |     4
('ratio', 'venio')             |     4
('greek.expression', 'saluto') |     4
('dionysius', 'littera')       |     4
('delecto', 'ne')              |     4
('numquam', 'tam')             |     4
('longe', 'tam')               |     4
('absum', 'res')               |     4
('accipio', 'quidem')          |     4
('ambitus', 'greek.expression') |     4
('comitium', 'puto')           |     4
('cicero', 'etiam')            |     4
('locus', 'modo')              |     4
('homo', 'puto')               |     4
('caveo', 'magis')             |     4
('habeo', 'studium')           |     4
('messalla', 'scribo')         |     4
('facio', 'quaero')            |     4
('commoveo', 'magnus')         |     4
('caesar', 'miles')            |     4
('absum', 'longe')             |     4
('iter', 'scribo')             |     4
('littera', 'nisi')            |     4
('nomen', 'non')               |     4
('facio', 'nomen')             |     4
('prius', 'quam')              |     4
('invitus', 'non')             |     4
('habeo', 'paucus')            |     4
('inquam', 'ut')               |     4
('accipio', 'quintus')         |     4
('quidem', 'venio')            |     4
('ephesus', 'littera')         |     4
('dies', 'moror')              |     4
('dies', 'magnus')             |     4
('aquinum', 'quintus')         |     4
('animus', 'tum')              |     4
('fortasse', 'quam')           |     4
('habeo', 'mehercule')         |     4
('pontius', 'trebulanus')      |     4
('neque', 'vero')              |     4
('rescribo', 'volo')           |     4
('dies', 'superus')            |     4
('do', 'significo')            |     4
('equidem', 'greek.expression') |     4
('accipio', 'facio')           |     4
('enim', 'iter')               |     4
('habeo', 'mando')             |     4
('proficiscor', 'tamen')       |     4
('consilium', 'exspecto')      |     4
('dies', 'statuo')             |     4
('committo', 'possum')         |     4
('habeo', 'novus')             |     4
('ante', 'tamen')              |     4
('modo', 'roma')               |     4
('roma', 'vehementer')         |     4
('accipio', 'roma')            |     4
('autem', 'et')                |     4
('magis', 'roma')              |     4
('praesto', 'volo')            |     4
('roma', 'tempus')             |     4
('monetary.expression', 'scio') |     4
('equidem', 'ut')              |     4
('athenae', 'quintilis')       |     4
('ne', 'publice')              |     4
('ne', 'privatim')             |     4
('iulius', 'lex')              |     4
('equidem', 'puto')            |     4
('do', 'provincia')            |     4
('pompeius', 'quam')           |     4
('facio', 'quoque')            |     4
('greek.expression', 'tum')    |     4
('cum', 'non')                 |     4
('greek.expression', 'status') |     4
('sextilis', 'venio')          |     4
('caesar', 'deinde')           |     4
('epistula', 'habeo')          |     4
('facio', 'sumptus')           |     4
('do', 'saepe')                |     4
('iam', 'pompeius')            |     4
('cognosco', 'greek.expression') |     4
('do', 'laodicea')             |     4
('etiam', 'hortor')            |     4
('quam', 'totus')              |     4
('littera', 'provincia')       |     4
('ago', 'provincia')           |     4
('non', 'puer')                |     4
('cicero', 'ut')               |     4
('cur', 'non')                 |     4
('cassius', 'littera')         |     4
('bellum', 'parthicus')        |     4
('auctoritas', 'plenus')       |     4
('deinde', 'greek.expression') |     4
('lucius', 'quam')             |     4
('praeficio', 'quintus')       |     4
('contumelia', 'facio')        |     4
('habeo', 'salaminii')         |     4
('pecunia', 'scaptius')        |     4
('dico', 'solvo')              |     4
('dico', 'syngrapha')          |     4
('brutus', 'gratia')           |     4
('res', 'scaptius')            |     4
('relinquo', 'sic')            |     4
('brutus', 'non')              |     4
('greek.expression', 'relinquo') |     4
('greek.expression', 'postulo') |     4
('greek.expression', 'ordo')   |     4
('etiam', 'legatus')           |     4
('ago', 'brutus')              |     4
('bellum', 'quam')             |     4
('greek.expression', 'tamquam') |     4
('probo', 'valde')             |     4
('miror', 'res')               |     4
('greek.expression', 'puer')   |     4
('cohors', 'habeo')            |     4
('greek.expression', 'statua') |     4
('turpis', 'video')            |     4
('etsi', 'greek.expression')   |     4
('fallo', 'ne')                |     4
('libertus', 'mitto')          |     4
('greek.expression', 'par')    |     4
('audio', 'pompeius')          |     4
('littera', 'lucius')          |     4
('greek.expression', 'suscipio') |     4
('modus', 'tempus')            |     4
('caesar', 'locus')            |     4
('cedo', 'italia')             |     4
('ecce', 'littera')            |     4
('caesar', 'sequor')           |     4
('cohors', 'domitius')         |     4
('contraho', 'copia')          |     4
('quo', 'res')                 |     4
('caesar', 'corfinium')        |     4
('sordidus', 'tam')            |     4
('noceo', 'tam')               |     4
('affero', 'lucius')           |     4
('fugio', 'quam')              |     4
('condicio', 'pax')            |     4
('exclamo', 'greek.expression') |     4
('respondeo', 'video')         |     4
('domitius', 'possum')         |     4
('modus', 'totus')             |     4
('etiam', 'liber')             |     4
('fortis', 'greek.expression') |     4
('praetor', 'res')             |     4
('greek.expression', 'novus')  |     4
('marcus', 'piso')             |     4
('consul', 'marcus')           |     4
('mehercule', 'scribo')        |     4
('hercule', 'scribo')          |     4
('locus', 'morior')            |     4
('cicero', 'quintus')          |     3
('cicero', 'frater')           |     3
('quintus', 'tempus')          |     3
('catilina', 'quam')           |     3
('diu', 'quam')                |     3
('consul', 'intellego')        |     3
('consul', 'vivo')             |     3
('catilina', 'vivo')           |     3
('consul', 'duco')             |     3
('consul', 'iam')              |     3
('consul', 'oportet')          |     3
('orbis', 'terra')             |     3
('cupio', 'terra')             |     3
('perfero', 'senatus')         |     3
('catilina', 'habeo')          |     3
('catilina', 'senatus')        |     3
('auctoritas', 'res')          |     3
('auctoritas', 'consilium')    |     3
('consilium', 'dico')          |     3
('ne', 'ordo')                 |     3
('auctoritas', 'ordo')         |     3
('consul', 'desum')            |     3
('nox', 'res')                 |     3
('iam', 'nox')                 |     3
('iam', 'patior')              |     3
('auctoritas', 'confirmo')     |     3
('dies', 'possum')             |     3
('possum', 'praesidium')       |     3
('possum', 'publicus')         |     3
('discessus', 'tamen')         |     3
('res', 'vivo')                |     3
('publicus', 'urbs')           |     3
('desidero', 'urbs')           |     3
('intersum', 'possum')         |     3
('fero', 'iam')                |     3
('patior', 'possum')           |     3
('possum', 'saepe')            |     3
('homo', 'saepe')              |     3
('amicus', 'publicus')         |     3
('copia', 'publicus')          |     3
('peto', 'res')                |     3
('peto', 'publicus')           |     3
('res', 'voco')                |     3
('manus', 'res')               |     3
('exeo', 'urbs')               |     3
('dubito', 'iam')              |     3
('fama', 'res')                |     3
('praetermitto', 'scelus')     |     3
('video', 'vito')              |     3
('aio', 'possum')              |     3
('ago', 'assequor')            |     3
('ante', 'venio')              |     3
('ante', 'senatus')            |     3
('offendo', 'tam')             |     3
('gravis', 'video')            |     3
('civis', 'video')             |     3
('iam', 'iudico')              |     3
('cogito', 'ne')               |     3
('auctoritas', 'iudicium')     |     3
('iudicium', 'vis')            |     3
('loquor', 'sic')              |     3
('ago', 'superus')             |     3
('loquor', 'taceo')            |     3
('loquor', 'possum')           |     3
('discedo', 'possum')          |     3
('discedo', 'res')             |     3
('dico', 'patria')             |     3
('etiam', 'patria')            |     3
('debeo', 'possum')            |     3
('adhibeo', 'video')           |     3
('carcer', 'possum')           |     3
('debeo', 'iam')               |     3
('inquam', 'refero')           |     3
('res', 'vox')                 |     3
('iam', 'vix')                 |     3
('mens', 'video')              |     3
('deus', 'do')                 |     3
('exsilium', 'invidia')        |     3
('animus', 'induco')           |     3
('postulo', 'publicus')        |     3
('publicus', 'saepe')          |     3
('dico', 'proficiscor')        |     3
('dico', 'inimicus')           |     3
('facio', 'vix')               |     3
('facio', 'sermo')             |     3
('aliquando', 'eo')            |     3
('dolor', 'ne')                |     3
('incredibilis', 'res')        |     3
('modo', 'servo')              |     3
('multo', 'publicus')          |     3
('numquam', 'publicus')        |     3
('homo', 'publicus')           |     3
('homo', 'respondeo')          |     3
('semper', 'tamen')            |     3
('animus', 'virtus')           |     3
('intellego', 'publicus')      |     3
('bellum', 'dux')              |     3
('etiam', 'tollo')             |     3
('alienus', 'quam')            |     3
('curia', 'senatus')           |     3
('etiam', 'exeo')              |     3
('nunc', 'proficiscor')        |     3
('iter', 'volo')               |     3
('consequor', 'iter')          |     3
('cogito', 'possum')           |     3
('italia', 'possum')           |     3
('iuventus', 'possum')         |     3
('catilina', 'possum')         |     3
('possum', 'vivo')             |     3
('quam', 'urbs')               |     3
('quaero', 'tamen')            |     3
('fero', 'vox')                |     3
('consul', 'fero')             |     3
('saluto', 'venio')            |     3
('denique', 'venio')           |     3
('ita', 'perdo')               |     3
('aspicio', 'perdo')           |     3
('tam', 'vereor')              |     3
('ago', 'eo')                  |     3
('lentus', 'ne')               |     3
('arbitror', 'ne')             |     3
('labor', 'possum')            |     3
('verum', 'volo')              |     3
('modus', 'tamen')             |     3
('pactum', 'possum')           |     3
('iam', 'italia')              |     3
('ne', 'respondeo')            |     3
('copia', 'ne')                |     3
('paro', 'roma')               |     3
('constituo', 'magnus')        |     3
('cicero', 'habeo')            |     3
('consilium', 'muto')          |     3
('aio', 'crassus')             |     3
('crassus', 'res')             |     3
('adhuc', 'scio')              |     3
('possum', 'publius')          |     3
('magnus', 'mos')              |     3
('magnus', 'opinio')           |     3
('homo', 'opinio')             |     3
('non', 'opinio')              |     3
('nam', 'ratio')               |     3
('ita', 'vulgo')               |     3
('debeo', 'ita')               |     3
('amicus', 'invenio')          |     3
('autem', 'cogito')            |     3
('cogito', 'tempus')           |     3
('proficiscor', 'tempus')      |     3
('cincius', 'dico')            |     3
('frons', 'puto')              |     3
('peto', 'scribo')             |     3
('existimatio', 'greek.expression') |     3
('ratio', 'video')             |     3
('fio', 'magis')               |     3
('caesar', 'fio')              |     3
('enim', 'peto')               |     3
('annus', 'nunc')              |     3
('candidatus', 'video')        |     3
('via', 'video')               |     3
('munus', 'summus')            |     3
('multum', 'video')            |     3
('multum', 'possum')           |     3
('iudicium', 'possum')         |     3
('scribo', 'spero')            |     3
('comitium', 'venio')          |     3
('magnus', 'publius')          |     3
('magnus', 'pecunia')          |     3
('frater', 'res')              |     3
('mancipium', 'res')           |     3
('ceterus', 'dico')            |     3
('lucius', 'publius')          |     3
('lucius', 'puto')             |     3
('cognosco', 'nunc')           |     3
('cognosco', 'res')            |     3
('caecilius', 'res')           |     3
('habeo', 'observo')           |     3
('domitius', 'magis')          |     3
('domitius', 'habeo')          |     3
('frater', 'magis')            |     3
('habeo', 'proximus')          |     3
('magnus', 'usus')             |     3
('et', 'ostendo')              |     3
('facio', 'unus')              |     3
('homo', 'nunc')               |     3
('officium', 'tempus')         |     3
('consulo', 'video')           |     3
('bellus', 'quam')             |     3
('dies', 'peto')               |     3
('confero', 'tempus')          |     3
('arbitror', 'autem')          |     3
('arbitror', 'etiam')          |     3
('gratia', 'modo')             |     3
('gratia', 'verum')            |     3
('causa', 'probo')             |     3
('probo', 'quidem')            |     3
('certe', 'probo')             |     3
('delecto', 'quidem')          |     3
('delecto', 'valde')           |     3
('ita', 'valde')               |     3
('ita', 'pono')                |     3
('belle', 'ita')               |     3
('ita', 'totus')               |     3
('greek.expression', 'totus')  |     3
('gymnasium', 'video')         |     3
('amo', 'multum')              |     3
('gaius', 'lucius')            |     3
('caesar', 'gaius')            |     3
('consul', 'gaius')            |     3
('consul', 'scio')             |     3
('diu', 'scribo')              |     3
('antea', 'littera')           |     3
('ratio', 'tempus')            |     3
('cogito', 'habeo')            |     3
('iudex', 'summus')            |     3
('spero', 'summus')            |     3
('fero', 'nam')                |     3
('homo', 'nam')                |     3
('familiaris', 'homo')         |     3
('honor', 'magnus')            |     3
('magnus', 'voluntas')         |     3
('quare', 'video')             |     3
('mensis', 'roma')             |     3
('scio', 'simul')              |     3
('non', 'officium')            |     3
('mons', 'non')                |     3
('lucius', 'non')              |     3
('arbitror', 'mitto')          |     3
('littera', 'mensis')          |     3
('exspecto', 'mitto')          |     3
('exspecto', 'nam')            |     3
('littera', 'rumor')           |     3
('mitto', 'nam')               |     3
('expono', 'video')            |     3
('enim', 'potestas')           |     3
('exeo', 'roma')               |     3
('parvus', 'saepe')            |     3
('parvus', 'scribo')           |     3
('amicus', 'facio')            |     3
('facio', 'placeo')            |     3
('audio', 'modus')             |     3
('arbitror', 'venio')          |     3
('non', 'vetus')               |     3
('gratia', 'scribo')           |     3
('parum', 'studium')           |     3
('ne', 'studium')              |     3
('ne', 'tulliola')             |     3
('gaius', 'piso')              |     3
('filius', 'gaius')            |     3
('commoveo', 'iam')            |     3
('advento', 'iam')             |     3
('arbitror', 'iam')            |     3
('admoneo', 'scribo')          |     3
('quare', 'volo')              |     3
('re', 'volo')                 |     3
('quoque', 'res')              |     3
('multus', 'quoque')           |     3
('locus', 'quoque')            |     3
('locus', 'mitto')             |     3
('antea', 'video')             |     3
('quo', 'video')               |     3
('formianus', 'nunc')          |     3
('formianus', 'proficiscor')   |     3
('cogito', 'quando')           |     3
('facio', 'nolo')              |     3
('accipio', 'dolor')           |     3
('iucundus', 'possum')         |     3
('alter', 'possum')            |     3
('iucundus', 'nam')            |     3
('alter', 'nam')               |     3
('accido', 'non')              |     3
('amans', 'sermo')             |     3
('quintus', 'soror')           |     3
('arbitror', 'littera')        |     3
('moneo', 'ut')                |     3
('ita', 'saepe')               |     3
('littera', 'numquam')         |     3
('causa', 'numquam')           |     3
('causa', 'enim')              |     3
('autem', 'epirus')            |     3
('accido', 'ne')               |     3
('negotium', 'roma')           |     3
('conficio', 'primum')         |     3
('opus', 'venio')              |     3
('malo', 'opus')               |     3
('consilium', 'satis')         |     3
('consilium', 'littera')       |     3
('arbitror', 'do')             |     3
('genus', 'non')               |     3
('non', 'notus')               |     3
('duco', 'scribo')             |     3
('accuso', 'puto')             |     3
('puto', 'reddo')              |     3
('accuso', 'littera')          |     3
('reddo', 'scio')              |     3
('habeo', 'multum')            |     3
('animus', 'teneo')            |     3
('ne', 'oportet')              |     3
('afficio', 'ne')              |     3
('puto', 'statuo')             |     3
('intellego', 'perscribo')     |     3
('ita', 'loquor')              |     3
('intellego', 'placeo')        |     3
('exspecto', 'frater')         |     3
('magnus', 'terentia')         |     3
('diligo', 'magis')            |     3
('diligo', 'multus')           |     3
('epistula', 'possum')         |     3
('par', 'video')               |     3
('domus', 'tantus')            |     3
('emo', 'volo')                |     3
('emo', 'res')                 |     3
('forte', 'volo')              |     3
('quintus', 'res')             |     3
('animus', 'nunc')             |     3
('fere', 'scio')               |     3
('fere', 'volo')               |     3
('non', 'reperio')             |     3
('possum', 'praetermitto')     |     3
('placeo', 'tum')              |     3
('placeo', 'res')              |     3
('quam', 'recte')              |     3
('do', 'primum')               |     3
('cogito', 'primum')           |     3
('habeo', 'pono')              |     3
('pono', 'volo')               |     3
('gratus', 'iucundus')         |     3
('magnus', 'vir')              |     3
('amicus', 'bonus')            |     3
('sane', 'scio')               |     3
('lucius', 'possum')           |     3
('herma', 'scribo')            |     3
('multus', 'studium')          |     3
('magis', 'primum')            |     3
('nam', 'sic')                 |     3
('navis', 'non')               |     3
('appello', 'quam')            |     3
('affero', 'facile')           |     3
('affero', 'roma')             |     3
('facile', 'multo')            |     3
('athenae', 'roma')            |     3
('certus', 'proficiscor')      |     3
('certus', 'itaque')           |     3
('brevis', 'quam')             |     3
('epistula', 'nolo')           |     3
('manus', 'signum')            |     3
('genus', 'magis')             |     3
('curo', 'polliceor')          |     3
('greek.expression', 'iudicium') |     3
('opinio', 'quaero')           |     3
('facio', 'tam')               |     3
('facio', 'quomodo')           |     3
('modo', 'volo')               |     3
('greek.expression', 'proelior') |     3
('defendo', 'enim')            |     3
('defendo', 'senatus')         |     3
('senatus', 'sic')             |     3
('laus', 'magnus')             |     3
('quod', 'res')                |     3
('publicus', 'umquam')         |     3
('certe', 'enim')              |     3
('contio', 'enim')             |     3
('auctor', 'non')              |     3
('desidero', 'etiam')          |     3
('desidero', 'quam')           |     3
('fufius', 'lex')              |     3
('fero', 'religio')            |     3
('fufius', 'plebs')            |     3
('fero', 'tribunus')           |     3
('rogatio', 'tribunus')        |     3
('fero', 'plebs')              |     3
('consularis', 'fero')         |     3
('autem', 'genus')             |     3
('autem', 'ita')               |     3
('iudex', 'ne')                |     3
('dico', 'iudex')              |     3
('ita', 'testimonium')         |     3
('itaque', 'quaero')           |     3
('iam', 'itaque')              |     3
('causa', 'quaero')            |     3
('consilium', 'hortensius')    |     3
('consultum', 'intercedo')     |     3
('fero', 'intercedo')          |     3
('intercedo', 'non')           |     3
('relinquo', 'video')          |     3
('relinquo', 'satis')          |     3
('committo', 'quam')           |     3
('dico', 'quaero')             |     3
('sic', 'tamen')               |     3
('initium', 'nunc')            |     3
('consilium', 'nam')           |     3
('magnus', 'nam')              |     3
('non', 'turpis')              |     3
('eques', 'non')               |     3
('tam', 'ut')                  |     3
('primus', 'res')              |     3
('refero', 'sententia')        |     3
('multus', 'sententia')        |     3
('multus', 'postulo')          |     3
('quaero', 'quam')             |     3
('postulo', 'video')           |     3
('hortensius', 'non')          |     3
('tantum', 'video')            |     3
('credo', 'vero')              |     3
('clodius', 'credo')           |     3
('audio', 'clodius')           |     3
('caput', 'clodius')           |     3
('civis', 'quam')              |     3
('quam', 'testimonium')        |     3
('dico', 'iuro')               |     3
('civis', 'dico')              |     3
('inquam', 'nolo')             |     3
('itaque', 'res')              |     3
('iudex', 'res')               |     3
('salus', 'ut')                |     3
('ariopagita', 'non')          |     3
('non', 'praesidium')          |     3
('praesidium', 'venio')        |     3
('constituo', 'venio')         |     3
('consilium', 'constituo')     |     3
('defero', 'non')              |     3
('graviter', 'senatus')        |     3
('do', 'negotium')             |     3
('calvus', 'greek.expression') |     3
('biduum', 'scribo')           |     3
('deus', 'vero')               |     3
('deus', 'res')                |     3
('adulescentulus', 'etiam')    |     3
('ita', 'summus')              |     3
('praesidium', 'video')        |     3
('habeo', 'timeo')             |     3
('iudicium', 'ut')             |     3
('genus', 'possum')            |     3
('nunc', 'status')             |     3
