============================================================
CICERO: TOP COLLOCATIONS by PMI (Inseparability)
============================================================

Collocation                    | PMI        | Count
('apulia', 'greek.expression') |       2.65 |     3
('greek.expression', 'hactenus') |       2.65 |     3
('greek.expression', 'praebeo') |       2.65 |     3
('dubitatio', 'greek.expression') |       2.65 |     3
('greek.expression', 'scipio') |       2.65 |     3
('greek.expression', 'horto')  |       2.65 |     3
('describo', 'greek.expression') |       2.65 |     3
('formianus', 'venio')         |       2.65 |     6
('cottidie', 'scio')           |       2.65 |     4
('refero', 'senatus')          |       2.65 |     8
('proficiscor', 'reliquus')    |       2.64 |     4
('ne', 'voluptas')             |       2.64 |     4
('ne', 'tulliola')             |       2.64 |     4
('caelum', 'ne')               |       2.64 |     4
('ne', 'sino')                 |       2.64 |     4
('dico', 'discedo')            |       2.64 |     8
('bonus', 'discedo')           |       2.64 |     4
('polliceor', 'tamen')         |       2.64 |     5
('exhaurio', 'publicus')       |       2.64 |     3
('consequor', 'publicus')      |       2.64 |     3
('convenio', 'publicus')       |       2.64 |     3
('item', 'publicus')           |       2.64 |     3
('littera', 'secus')           |       2.64 |     4
('caesar', 'quoque')           |       2.64 |     4
('caesar', 'coepi')            |       2.64 |     4
('caesar', 'offendo')          |       2.64 |     3
('ita', 'praetermitto')        |       2.64 |     4
('ignoro', 'ita')              |       2.64 |     4
('heus', 'non')                |       2.64 |     5
('non', 'omitto')              |       2.64 |     5
('contio', 'pompeius')         |       2.64 |     5
('inutilis', 'non')            |       2.64 |     5
('impudens', 'non')            |       2.64 |     5
('denuntio', 'non')            |       2.64 |     5
('non', 'stulte')              |       2.64 |     5
('licet', 'tum')               |       2.64 |     5
('eo', 'laus')                 |       2.64 |     3
('eo', 'oportet')              |       2.64 |     3
('dies', 'nox')                |       2.64 |     3
('dies', 'parthus')            |       2.64 |     3
('modus', 'verum')             |       2.64 |     4
('amo', 'salus')               |       2.64 |     4
('adsum', 'fero')              |       2.64 |     6
('at', 'fero')                 |       2.64 |     4
('arbitror', 'mitto')          |       2.63 |     6
('habeo', 'soror')             |       2.63 |     7
('facio', 'tamquam')           |       2.63 |     3
('facio', 'impono')            |       2.63 |     4
('desino', 'facio')            |       2.63 |     4
('facio', 'malum')             |       2.63 |     4
('facio', 'incertus')          |       2.63 |     3
('facio', 'xeno')              |       2.63 |     3
('contumelia', 'facio')        |       2.63 |     4
('facio', 'iulius')            |       2.63 |     3
('cupio', 'totus')             |       2.63 |     3
('consisto', 'res')            |       2.63 |     4
('orbis', 'res')               |       2.63 |     4
('indico', 'res')              |       2.63 |     4
('certus', 'iter')             |       2.63 |     4
('peto', 'sic')                |       2.63 |     4
('accido', 'possum')           |       2.63 |    11
('humanitas', 'puto')          |       2.63 |     4
('iuro', 'puto')               |       2.63 |     3
('invideo', 'puto')            |       2.63 |     3
('accipio', 'asia')            |       2.63 |     3
('equidem', 'puto')            |       2.63 |     6
('cur', 'puto')                |       2.63 |     3
('despero', 'puto')            |       2.63 |     3
('accipio', 'lentulus')        |       2.63 |     3
('miror', 'puto')              |       2.63 |     3
('italia', 'sic')              |       2.63 |     3
('etiam', 'iacto')             |       2.63 |     3
('eripio', 'etiam')            |       2.63 |     3
('pergo', 'volo')              |       2.63 |     3
('aspicio', 'etiam')           |       2.63 |     3
('autem', 'invenio')           |       2.63 |     3
('pomponia', 'volo')           |       2.63 |     3
('tusculanus', 'volo')         |       2.63 |     6
('autem', 'status')            |       2.63 |     6
('declaro', 'volo')            |       2.63 |     3
('aestimo', 'volo')            |       2.63 |     3
('vel', 'volo')                |       2.63 |     3
('commode', 'volo')            |       2.63 |     6
('an', 'etiam')                |       2.63 |     3
('coniunctio', 'etiam')        |       2.63 |     3
('etiam', 'taedet')            |       2.63 |     3
('licet', 'plebs')             |       2.63 |     3
('autem', 'consequor')         |       2.63 |     3
('designo', 'etiam')           |       2.63 |     3
('bonum', 'volo')              |       2.63 |     3
('adiungo', 'volo')            |       2.63 |     3
('ascribo', 'etiam')           |       2.63 |     3
('genus', 'tam')               |       2.62 |     5
('littera', 'mitto')           |       2.62 |    38
('epistula', 'offendo')        |       2.62 |     3
('epistula', 'superus')        |       2.62 |     3
('novus', 'rogo')              |       2.62 |     3
('homo', 'invidia')            |       2.62 |     4
('homo', 'romanus')            |       2.62 |     3
('imperium', 'multus')         |       2.62 |     3
('homo', 'invitus')            |       2.62 |     3
('fides', 'multus')            |       2.62 |     5
('homo', 'mirificus')          |       2.62 |     3
('moleste', 'multus')          |       2.62 |     3
('morior', 'multus')           |       2.62 |     3
('homo', 'morior')             |       2.62 |     3
('spero', 'vehementer')        |       2.62 |     3
('perspicio', 'spero')         |       2.62 |     3
('capua', 'iam')               |       2.62 |     3
('ita', 'milo')                |       2.62 |     5
('do', 'thessalonica')         |       2.62 |     7
('consul', 'iubeo')            |       2.62 |     4
('affero', 'epirus')           |       2.62 |     3
('statim', 'venio')            |       2.62 |     9
('bonus', 'nescio')            |       2.62 |     6
('dico', 'mirus')              |       2.62 |     3
('dico', 'praetereo')          |       2.62 |     3
('dico', 'usus')               |       2.62 |     3
('dico', 'recuso')             |       2.62 |     3
('dico', 'malum')              |       2.62 |     3
('dico', 'magnitudo')          |       2.62 |     3
('legatus', 'ne')              |       2.62 |     9
('curo', 'roma')               |       2.62 |    11
('reliquus', 'tempus')         |       2.62 |     7
('frater', 'impedio')          |       2.62 |     3
('stultus', 'video')           |       2.62 |     5
('accipio', 'cognosco')        |       2.62 |     5
('ago', 'quoad')               |       2.62 |     5
('dies', 'statuo')             |       2.61 |     5
('opus', 'ratio')              |       2.61 |     3
('negotium', 'ratio')          |       2.61 |     3
('ango', 'possum')             |       2.61 |     4
('iacto', 'possum')            |       2.61 |     4
('bonum', 'possum')            |       2.61 |     4
('integer', 'possum')          |       2.61 |     4
('greek.expression', 'respondeo') |       2.61 |    19
('spes', 'vita')               |       2.61 |     3
('miser', 'spes')              |       2.61 |     4
('amicus', 'mehercule')        |       2.61 |     3
('enim', 'ludus')              |       2.61 |     3
('designo', 'enim')            |       2.61 |     3
('enim', 'opto')               |       2.61 |     3
('augeo', 'enim')              |       2.61 |     3
('enim', 'pilia')              |       2.61 |     3
('contio', 'quintus')          |       2.61 |     3
('lucius', 'mitto')            |       2.61 |     7
('exeo', 'publicus')           |       2.61 |     4
('labor', 'publicus')          |       2.61 |     4
('profecto', 'tam')            |       2.61 |     3
('scio', 'thessalonica')       |       2.61 |     5
('pompeius', 'timeo')          |       2.61 |     6
('dico', 'licet')              |       2.61 |    13
('greek.expression', 'suavis') |       2.60 |     8
('proficiscor', 'valeo')       |       2.60 |     4
('dies', 'primus')             |       2.60 |     7
('do', 'instituo')             |       2.60 |     5
('complector', 'tamen')        |       2.60 |     3
('decedo', 'habeo')            |       2.60 |     6
('aliquando', 'tamen')         |       2.60 |     6
('alter', 'nescio')            |       2.60 |     3
('inquam', 'vir')              |       2.60 |     3
('amicitia', 'tamen')          |       2.60 |     3
('cognosco', 'sermo')          |       2.60 |     3
('alter', 'reddo')             |       2.60 |     3
('tamen', 'tullius')           |       2.60 |     3
('alter', 'gero')              |       2.60 |     3
('tamen', 'triumphus')         |       2.60 |     3
('bonus', 'significo')         |       2.60 |     5
('ne', 'obtineo')              |       2.60 |     5
('mulier', 'ne')               |       2.60 |     5
('romanus', 'senatus')         |       2.60 |     3
('caput', 'senatus')           |       2.60 |     4
('iter', 'venio')              |       2.60 |    14
('magnus', 'metus')            |       2.60 |     3
('magnus', 'miseria')          |       2.60 |     3
('hostis', 'magnus')           |       2.60 |     3
('relinquo', 'sic')            |       2.60 |     5
('liber', 'licet')             |       2.60 |     3
('diligenter', 'quintus')      |       2.60 |     5
('multum', 'quam')             |       2.60 |    11
('eo', 'malo')                 |       2.60 |     5
('ago', 'longe')               |       2.59 |     4
('ago', 'polliceor')           |       2.59 |     4
('homo', 'inquam')             |       2.59 |    12
('novus', 'provincia')         |       2.59 |     4
('ita', 'iudex')               |       2.59 |     8
('auctor', 'consilium')        |       2.59 |     3
('iam', 'profecto')            |       2.59 |     5
('fero', 'quomodo')            |       2.59 |     3
('miror', 'res')               |       2.59 |     7
('reliquus', 'sic')            |       2.59 |     4
('hic', 'sic')                 |       2.59 |     4
('consultum', 'facio')         |       2.59 |    16
('etiam', 'prosum')            |       2.59 |     5
('mitto', 'nuntio')            |       2.59 |     4
('probo', 'satis')             |       2.59 |     3
('curo', 'epirus')             |       2.59 |     4
('locus', 'statuo')            |       2.59 |     3
('adsum', 'intellego')         |       2.59 |     3
('amo', 'coepi')               |       2.59 |     3
('epistula', 'primum')         |       2.59 |     7
('conficio', 'totus')          |       2.58 |     3
('spero', 'ut')                |       2.58 |    20
('consolor', 'ut')             |       2.58 |     4
('littera', 'quantum')         |       2.58 |     5
('dies', 'significo')          |       2.58 |     6
('consolatio', 'non')          |       2.58 |     6
('invenio', 'scio')            |       2.58 |     3
