============================================================
CICERO: TOP PAIRS by FREQUENCY (Raw Count)
============================================================

Pair                           | Count
('ita', 'sane')                |     6
('alter', 'plane')             |     6
('ita', 'nescio')              |     6
('etiam', 'plebs')             |     6
('magnitudo', 'non')           |     6
('non', 'publicanus')          |     6
('non', 'taceo')               |     6
('ne', 'verbum')               |     6
('imperium', 'ne')             |     6
('intersum', 'res')            |     6
('desidero', 'ne')             |     6
('familiaritas', 'res')        |     6
('coniungo', 'pompeius')       |     6
('negotium', 'ut')             |     6
('intellego', 'tum')           |     6
('ita', 'populus')             |     6
('dico', 'filius')             |     6
('fio', 'iam')                 |     6
('consulatus', 'graece')       |     6
('dico', 'parum')              |     6
('dico', 'opinor')             |     6
('dico', 'laudo')              |     6
('greek.expression', 'secus')  |     6
('scribo', 'verum')            |     6
('dico', 'quintus')            |     6
('modo', 'valde')              |     6
('non', 'nuntio')              |     6
('non', 'pompeianus')          |     6
('epistula', 'nuntio')         |     6
('idus', 'maias')              |     6
('do', 'maias')                |     6
('epistula', 'respondeo')      |     6
('commode', 'scribo')          |     6
('coram', 'scribo')            |     6
('confero', 'scribo')          |     6
('amanter', 'ne')              |     6
('ne', 'status')               |     6
('habeo', 'verum')             |     6
('etiam', 'mehercule')         |     6
('mehercule', 'quam')          |     6
('hercule', 'quam')            |     6
('amplus', 'res')              |     6
('malum', 'res')               |     6
('reliquus', 'tamen')          |     6
('desero', 'non')              |     6
('existimo', 'ne')             |     6
('greek.expression', 'piscinarius') |     6
('alias', 'greek.expression')  |     6
('longus', 'non')              |     6
('gero', 'volo')               |     6
('ita', 'mitto')               |     6
('redeo', 'scribo')            |     6
('accipio', 'libenter')        |     6
('dico', 'liber')              |     6
('libenter', 'tamen')          |     6
('libenter', 'ut')             |     6
('iam', 'lego')                |     6
('placeo', 'video')            |     6
('enim', 'liber')              |     6
('affero', 'possum')           |     6
('mitto', 'quidem')            |     6
('contio', 'dies')             |     6
('greek.expression', 'lex')    |     6
('habeo', 'totus')             |     6
('gero', 'habeo')              |     6
('ne', 'tum')                  |     6
('enim', 'tum')                |     6
('enim', 'gero')               |     6
('gero', 'quaero')             |     6
('ne', 'quod')                 |     6
('ne', 'necesse')              |     6
('commode', 'volo')            |     6
('locus', 'quidem')            |     6
('consul', 'quaero')           |     6
('bonus', 'quaero')            |     6
('fio', 'tribunus')            |     6
('plebs', 'senatus')           |     6
('magnus', 'plebs')            |     6
('laboro', 'ne')               |     6
('opus', 'res')                |     6
('dies', 'septimus')           |     6
('quaero', 'roma')             |     6
('homo', 'quaero')             |     6
('etiam', 'genus')             |     6
('etiam', 'itaque')            |     6
('etiam', 'num')               |     6
('do', 'locus')                |     6
('causa', 'magnus')            |     6
('bene', 'enim')               |     6
('caesar', 'publicus')         |     6
('certe', 'nunc')              |     6
('parum', 'publicus')          |     6
('cato', 'nam')                |     6
('cato', 'multus')             |     6
('amo', 'tamen')               |     6
('amo', 'animus')              |     6
('res', 'verus')               |     6
('cato', 'res')                |     6
('aio', 'quam')                |     6
('caesar', 'tamen')            |     6
('ita', 'laudo')               |     6
('dies', 'nam')                |     6
('iubeo', 'ut')                |     6
('liber', 'littera')           |     6
('frater', 'relinquo')         |     6
('curo', 'vero')               |     6
('gratus', 'possum')           |     6
('gratus', 'volo')             |     6
('cum', 'volo')                |     6
('loquor', 'puto')             |     6
('diligenter', 'ne')           |     6
('dicaearchus', 'greek.expression') |     6
('multus', 'roma')             |     6
('habeo', 'vir')               |     6
('littera', 'vir')             |     6
('laudo', 'puto')              |     6
('cogo', 'video')              |     6
('contio', 'non')              |     6
('ceno', 'facio')              |     6
('caveo', 'facio')             |     6
('puto', 'suspicor')           |     6
('etenim', 'scribo')           |     6
('greek.expression', 'repr(eh)endo') |     6
('greek.expression', 'latus')  |     6
('aio', 'dico')                |     6
('greek.expression', 'lumen')  |     6
('atque', 'non')               |     6
('antium', 'non')              |     6
('caesar', 'eo')               |     6
('hic', 'pompeius')            |     6
('pompeius', 'summus')         |     6
('greek.expression', 'otium')  |     6
('commoveo', 'greek.expression') |     6
('multus', 'semper')           |     6
('semper', 'video')            |     6
('compitalia', 'greek.expression') |     6
('greek.expression', 'memini') |     6
('balineum', 'greek.expression') |     6
('dico', 'solvo')              |     6
('amo', 'fero')                |     6
('possum', 'reddo')            |     6
('ne', 'placeo')               |     6
('ne', 'reddo')                |     6
('possum', 'potius')           |     6
('potius', 'volo')             |     6
('quam', 'reddo')              |     6
('valde', 'volo')              |     6
('ergo', 'volo')               |     6
('facile', 'ut')               |     6
('tempus', 'ut')               |     6
('spero', 'tempus')            |     6
('curo', 'tamen')              |     6
('opus', 'puto')               |     6
('formianus', 'venio')         |     6
('fio', 'venio')               |     6
('parvus', 'volo')             |     6
('desiderium', 'greek.expression') |     6
('annus', 'quam')              |     6
('magis', 'multo')             |     6
('homo', 'magis')              |     6
('forte', 'non')               |     6
('accipio', 'greek.expression') |     6
('narro', 'ne')                |     6
('sermo', 'ut')                |     6
('cura', 'video')              |     6
('nunc', 'totus')              |     6
('habeo', 'vero')              |     6
('quam', 'ratio')              |     6
('publius', 'tamen')           |     6
('greek.expression', 'quemadmodum') |     6
('ad', 'greek.expression')     |     6
('greek.expression', 'modum')  |     6
('dies', 'locus')              |     6
('epistula', 'puto')           |     6
('certus', 'statim')           |     6
('epistula', 'valde')          |     6
('epistula', 'exspecto')       |     6
('littera', 'sic')             |     6
('greek.expression', 'tyrannio') |     6
('hercle', 'quam')             |     6
('caput', 'ne')                |     6
('tempus', 'ubi')              |     6
('roma', 'vero')               |     6
('locus', 'ubi')               |     6
('hic', 'volo')                |     6
('potius', 'res')              |     6
('statuo', 'video')            |     6
('alter', 'postulo')           |     6
('plane', 'volo')              |     6
('etiam', 'publius')           |     6
('affero', 'volo')             |     6
('affero', 'ago')              |     6
('amo', 'iam')                 |     6
('iam', 'spes')                |     6
('dico', 'salus')              |     6
('admoneo', 'non')             |     6
('exspecto', 'roma')           |     6
('puer', 'ut')                 |     6
('ecce', 'littera')            |     6
('puer', 'roma')               |     6
('quaero', 'venio')            |     6
('aio', 'nego')                |     6
('ignoro', 'quam')             |     6
('curio', 'venio')             |     6
('valde', 'venio')             |     6
('do', 'ubi')                  |     6
('puto', 'ubi')                |     6
('formianus', 'maias')         |     6
('maias', 'volo')              |     6
('mitto', 'puer')              |     6
('perscribo', 'scribo')        |     6
('habeo', 'refero')            |     6
('servo', 'volo')              |     6
('quam', 'refero')             |     6
('bonus', 'gratia')            |     6
('cito', 'quam')               |     6
('senatus', 'tempus')          |     6
('homo', 'licet')              |     6
('non', 'pecco')               |     6
('dies', 'formianus')          |     6
('appius', 'facio')            |     6
('bene', 'dies')               |     6
('possum', 'statim')           |     6
('non', 'statim')              |     6
('roma', 'valeo')              |     6
('facio', 'igitur')            |     6
('caesar', 'memmius')          |     6
('greek.expression', 'odium')  |     6
('greek.expression', 'memmius') |     6
('do', 'exspectatio')          |     6
('habeo', 'primus')            |     6
('delecto', 'littera')         |     6
('greek.expression', 'quo')    |     6
('domus', 'greek.expression')  |     6
('at', 'roma')                 |     6
('at', 'scribo')               |     6
('amicus', 'quam')             |     6
('adhuc', 'volo')              |     6
('greek.expression', 'tantus') |     6
('eo', 'spes')                 |     6
('greek.expression', 'spes')   |     6
('fio', 'habeo')               |     6
('non', 'villa')               |     6
('satis', 'volo')              |     6
('delecto', 'tamen')           |     6
('modo', 'ut')                 |     6
('audio', 'fio')               |     6
('bibulus', 'habeo')           |     6
('habeo', 'nisi')              |     6
('epirus', 'spes')             |     6
('nam', 'tribunus')            |     6
('ecce', 'scribo')             |     6
('maias', 'scribo')            |     6
('iam', 'reddo')               |     6
('multitudo', 'non')           |     6
('non', 'praeterea')           |     6
('possum', 'reliquus')         |     6
('praeterea', 'res')           |     6
('tollo', 'video')             |     6
('bibulus', 'ne')              |     6
('conficio', 'non')            |     6
('bibulus', 'volo')            |     6
('neque', 'quaero')            |     6
('affero', 'caesar')           |     6
('caesar', 'exercitus')        |     6
('exercitus', 'quam')          |     6
('mehercule', 'tam')           |     6
('non', 'unde')                |     6
('ita', 'primus')              |     6
('bonus', 'venio')             |     6
('autem', 'valde')             |     6
('deus', 'greek.expression')   |     6
('etiam', 'utor')              |     6
('possum', 'profecto')         |     6
('greek.expression', 'suspicor') |     6
('greek.expression', 'profecto') |     6
('facile', 'habeo')            |     6
('facio', 'teneo')             |     6
('certus', 'scio')             |     6
('odium', 'video')             |     6
('status', 'video')            |     6
('exercitus', 'res')           |     6
('refero', 'ut')               |     6
('enim', 'refero')             |     6
('habeo', 'opus')              |     6
('puto', 'totus')              |     6
('puto', 'satis')              |     6
('liber', 'tamen')             |     6
('vehementer', 'volo')         |     6
('nam', 'totus')               |     6
('consilium', 'totus')         |     6
('multus', 'totus')            |     6
('confero', 'possum')          |     6
('do', 'sic')                  |     6
('nosco', 'ut')                |     6
('res', 'vettius')             |     6
('curio', 'dico')              |     6
('ne', 'postulo')              |     6
('affero', 'do')               |     6
('magis', 'pompeius')          |     6
('consilium', 'tempus')        |     6
('consultum', 'fio')           |     6
('ago', 'forum')               |     6
('deinde', 'facio')            |     6
('recito', 'senatus')          |     6
('dies', 'quintus')            |     6
('dico', 'domitius')           |     6
('animus', 'cum')              |     6
('tamen', 'tum')               |     6
('rescribo', 'volo')           |     6
('plenus', 'quam')             |     6
('adsum', 'enim')              |     6
('magnus', 'saepe')            |     6
('epirus', 'quam')             |     6
('ago', 'epirus')              |     6
('lex', 'multus')              |     6
('iter', 'res')                |     6
('res', 'ubi')                 |     6
('causa', 'ius')               |     6
('iter', 'totus')              |     6
('calamitas', 'non')           |     6
('dies', 'valeo')              |     6
('ago', 'valeo')               |     6
('causa', 'consilium')         |     6
('fuga', 'non')                |     6
('modo', 'multus')             |     6
('enim', 'nescio')             |     6
('brundisium', 'do')           |     6
('epirus', 'res')              |     6
('asia', 'do')                 |     6
('brundisium', 'littera')      |     6
('dies', 'reddo')              |     6
('littera', 'parum')           |     6
('littera', 'novus')           |     6
('consilium', 'valde')         |     6
('enim', 'novus')              |     6
('absum', 'habeo')             |     6
('non', 'scelus')              |     6
('maeror', 'non')              |     6
('affero', 'tamen')            |     6
('affero', 'exspecto')         |     6
('nam', 'placeo')              |     6
('multus', 'pars')             |     6
('difficilis', 'non')          |     6
('habeo', 'plenus')            |     6
('ago', 'alter')               |     6
('alter', 'magnus')            |     6
('alter', 'epistula')          |     6
('facio', 'reliquus')          |     6
('facio', 'ubi')               |     6
('habeo', 'reliquus')          |     6
('ne', 'timeo')                |     6
('tam', 'timeo')               |     6
('non', 'thessalonica')        |     6
('cognosco', 'pompeius')       |     6
('quintus', 'tamen')           |     6
('exemplum', 'scribo')         |     6
('non', 'profecto')            |     6
('littera', 'sustento')        |     6
('exspectatio', 'scio')        |     6
('pompeius', 'proficiscor')    |     6
('exspecto', 'thessalonica')   |     6
('adhuc', 'ut')                |     6
('facio', 'fortuna')           |     6
('novus', 'quam')              |     6
('facio', 'relinquo')          |     6
('consilium', 'exspecto')      |     6
('nuntius', 'scribo')          |     6
('exspectatio', 'non')         |     6
('dolor', 'ut')                |     6
('do', 'perscribo')            |     6
('ita', 'tribunus')            |     6
('ita', 'plebs')               |     6
('equidem', 'ut')              |     6
('equidem', 'puto')            |     6
('scribo', 'verbum')           |     6
('locus', 'venio')             |     6
('moleste', 'scribo')          |     6
('reliquus', 'venio')          |     6
('cur', 'non')                 |     6
('facio', 'perscribo')         |     6
('facio', 'miser')             |     6
('exspectatio', 'scribo')      |     6
('credo', 'pompeius')          |     6
('pompeius', 'varro')          |     6
('non', 'varro')               |     6
('confirmo', 'scribo')         |     6
('habeo', 'utor')              |     6
('non', 'quomodo')             |     6
('nolo', 'puto')               |     6
('bonum', 'ne')                |     6
('autem', 'tantus')            |     6
('autem', 'ceterus')           |     6
('certe', 'parum')             |     6
('ne', 'perfero')              |     6
('lex', 'volo')                |     6
('lex', 'quomodo')             |     6
('lex', 'modo')                |     6
('dico', 'quomodo')            |     6
('igitur', 'scribo')           |     6
('domitius', 'scribo')         |     6
('quam', 'salus')              |     6
('perspicio', 'volo')          |     6
('do', 'sequor')               |     6
('quidem', 'spes')             |     6
('credo', 'homo')              |     6
('amo', 'valde')               |     6
('miser', 'tum')               |     6
('domus', 'valde')             |     6
('gratus', 'mando')            |     6
('debeo', 'tamen')             |     6
('ne', 'sestius')              |     6
('nam', 'oportet')             |     6
('do', 'octobris')             |     6
('littera', 'octobris')        |     6
('epirus', 'iam')              |     6
('oro', 'scribo')              |     6
('plane', 'quam')              |     6
('nomen', 'quam')              |     6
('diligenter', 'tamen')        |     6
('frater', 'tamen')            |     6
('honor', 'res')               |     6
('facio', 'inde')              |     6
('inde', 'quam')               |     6
('alter', 'pompeius')          |     6
('dies', 'significo')          |     6
('dies', 'tempus')             |     6
('kal', 'scribo')              |     6
('ceterus', 'cum')             |     6
('possum', 'quoad')            |     6
('potestas', 'volo')           |     6
('difficilis', 'enim')         |     6
('itaque', 'multus')           |     6
('possum', 'vir')              |     6
('sextilis', 'venio')          |     6
('inimicus', 'venio')          |     6
('absum', 'facio')             |     6
('consul', 'lex')              |     6
('imperium', 'quam')           |     6
('nunc', 'provincia')          |     6
('aestimo', 'res')             |     6
('committo', 'littera')        |     6
('do', 'status')               |     6
('cognosco', 'habeo')          |     6
('gero', 'scribo')             |     6
('appius', 'etiam')            |     6
('kal', 'venio')               |     6
('credo', 'etiam')             |     6
('consilium', 'nescio')        |     6
('diligenter', 'magnus')       |     6
('mehercule', 'video')         |     6
('castra', 'facio')            |     6
('greek.expression', 'utinam') |     6
('greek.expression', 'pareo')  |     6
('mandatum', 'non')            |     6
('bellum', 'scribo')           |     6
('inviso', 'possum')           |     6
('greek.expression', 'oppidum') |     6
('dubius', 'greek.expression') |     6
('addo', 'video')              |     6
('greek.expression', 'trebonius') |     6
('audio', 'homo')              |     6
('greek.expression', 'suscipio') |     6
('gratus', 'habeo')            |     6
('mehercule', 'ne')            |     6
('hercule', 'ne')              |     6
('modus', 'tempus')            |     6
('ratio', 'venio')             |     6
('idus', 'venio')              |     6
('greek.expression', 'sequor') |     6
('puto', 'tabellarius')        |     6
('caesar', 'volo')             |     6
('etiam', 'manus')             |     6
('do', 'recte')                |     6
('marcus', 'quam')             |     6
('efficio', 'greek.expression') |     6
('caesar', 'miles')            |     6
('asia', 'enim')               |     6
('adsum', 'do')                |     6
('ne', 'nomen')                |     6
('accipio', 'sumptus')         |     6
('conficio', 'tamen')          |     6
('adsum', 'animus')            |     6
('desidero', 'habeo')          |     6
('greek.expression', 'num')    |     6
('soror', 'tam')               |     6
('aquinum', 'quintus')         |     6
('necesse', 'scribo')          |     6
('ne', 'pomptinus')            |     6
('antonius', 'ne')             |     6
('littera', 'pontius')         |     6
('pompeius', 'timeo')          |     6
('bini', 'littera')            |     6
('bini', 'do')                 |     6
('habeo', 'plane')             |     6
('etsi', 'greek.expression')   |     6
('adsum', 'ut')                |     6
('milo', 'volo')               |     6
('magis', 'roma')              |     6
('caesar', 'neque')            |     6
('non', 'prorogo')             |     6
('facio', 'quoque')            |     6
('greek.expression', 'supersum') |     6
('laodicea', 'sextilis')       |     6
('gaudeo', 'greek.expression') |     6
('parthus', 'venio')           |     6
('cilicia', 'parthus')         |     6
('cappadocia', 'parthus')      |     6
('cappadocia', 'cilicia')      |     6
('brutus', 'possum')           |     6
('quam', 'quantum')            |     6
('do', 'laenius')              |     6
('cassius', 'littera')         |     6
('multum', 'res')              |     6
('habeo', 'probo')             |     6
('brutus', 'habeo')            |     6
('brutus', 'gratia')           |     6
('pecunia', 'salaminii')       |     6
('do', 'salaminii')            |     6
('ius', 'senatus')             |     6
('autem', 'rogo')              |     6
('greek.expression', 'praesertim') |     6
('greek.expression', 'ordo')   |     6
('appius', 'audio')            |     6
('scaptius', 'tamen')          |     6
('etiam', 'pecunia')           |     6
('res', 'solvo')               |     6
('irascor', 'ne')              |     6
('bibulus', 'edictum')         |     6
('edictum', 'greek.expression') |     6
('civitas', 'greek.expression') |     6
('non', 'omnis')               |     6
('alienus', 'ne')              |     6
('greek.expression', 'par')    |     6
('ecce', 'greek.expression')   |     6
('habeo', 'hirrus')            |     6
('non', 'pax')                 |     6
('domitius', 'possum')         |     6
('neque', 'utilis')            |     6
('malo', 'vinco')              |     6
('fugio', 'quam')              |     6
('caesar', 'modus')            |     6
('modus', 'totus')             |     6
('marcus', 'scribo')           |     6
('quotiens', 'video')          |     6
('epistula', 'magnus')         |     5
('ita', 'quintus')             |     5
('cicero', 'quintus')          |     5
('etiam', 'sentio')            |     5
('iam', 'sentio')              |     5
('senatus', 'sentio')          |     5
('teneo', 'video')             |     5
('tamen', 'teneo')             |     5
('catilina', 'video')          |     5
('consul', 'vivo')             |     5
('consul', 'duco')             |     5
('tamen', 'vivo')              |     5
('consul', 'oportet')          |     5
('caedes', 'incendium')        |     5
('gravis', 'habeo')            |     5
('desum', 'habeo')             |     5
('gravis', 'senatus')          |     5
('consulo', 'res')             |     5
('auctoritas', 'consilium')    |     5
('ne', 'ordo')                 |     5
('consul', 'ne')               |     5
('auctoritas', 'dico')         |     5
('auctoritas', 'consul')       |     5
('dico', 'ordo')               |     5
('dico', 'lucius')             |     5
('lucius', 'video')            |     5
('lucius', 'publicus')         |     5
('dies', 'vero')               |     5
('iam', 'patior')              |     5
('auctoritas', 'dies')         |     5
('dies', 'licet')              |     5
('infitior', 'possum')         |     5
('praesidium', 'publicus')     |     5
('commoveo', 'tamen')          |     5
('dico', 'taceo')              |     5
('habeo', 'nego')              |     5
('publicus', 'sententia')      |     5
('consul', 'sententia')        |     5
('etiam', 'vix')               |     5
('aliquando', 'etiam')         |     5
('magnus', 'proficiscor')      |     5
('magnus', 'modo')             |     5
('intersum', 'possum')         |     5
('iam', 'saepe')               |     5
('patior', 'possum')           |     5
('possum', 'saepe')            |     5
('possum', 'salus')            |     5
('patior', 'res')              |     5
('comitium', 'publicus')       |     5
('comitium', 'consul')         |     5
('amicus', 'consul')           |     5
('amicus', 'nunc')             |     5
('res', 'universus')           |     5
('deus', 'immortalis')         |     5
('iam', 'iubeo')               |     5
('hortor', 'res')              |     5
('magnus', 'manus')            |     5
('exeo', 'urbs')               |     5
('perniciosus', 'res')         |     5
('dubito', 'iam')              |     5
('parvus', 'possum')           |     5
('aio', 'possum')              |     5
('aio', 'volo')                |     5
('ago', 'assequor')            |     5
('senatus', 'volo')            |     5
('ante', 'vero')               |     5
('venio', 'vita')              |     5
('ante', 'venio')              |     5
('amicus', 'ante')             |     5
('amicus', 'tam')              |     5
('gravis', 'video')            |     5
('ne', 'odi')                  |     5
('iam', 'iudico')              |     5
('ne', 'vis')                  |     5
('ago', 'iudicium')            |     5
('res', 'timor')               |     5
('possum', 'vis')              |     5
('video', 'vis')               |     5
('absum', 'quam')              |     5
('dignus', 'quam')             |     5
('absum', 'video')             |     5
('debeo', 'inquam')            |     5
('inquam', 'refero')           |     5
('inquam', 'res')              |     5
('perspicio', 'voluntas')      |     5
('iam', 'vix')                 |     5
('do', 'loquor')               |     5
('utinam', 'video')            |     5
('mens', 'video')              |     5
('deus', 'video')              |     5
('animus', 'eo')               |     5
('inimicus', 'res')            |     5
('cedo', 'publicus')           |     5
('praedico', 'res')            |     5
('dico', 'proficiscor')        |     5
('vix', 'volo')                |     5
('consul', 'eo')               |     5
('aliquando', 'eo')            |     5
('eo', 'quo')                  |     5
('ne', 'quo')                  |     5
('incredibilis', 'res')        |     5
('ne', 'servo')                |     5
('ne', 'otium')                |     5
('ago', 'bellum')              |     5
('civis', 'etiam')             |     5
('numquam', 'publicus')        |     5
('existimo', 'publicus')       |     5
('res', 'respondeo')           |     5
('publicus', 'sentio')         |     5
('mens', 'tamen')              |     5
('magnus', 'respondeo')        |     5
('animus', 'intellego')        |     5
('res', 'virtus')              |     5
('gloria', 'res')              |     5
('domesticus', 'iam')          |     5
('etiam', 'periculum')         |     5
('periculum', 'quam')          |     5
('quam', 'tollo')              |     5
('copia', 'quam')              |     5
('aes', 'alienus')             |     5
('quam', 'sto')                |     5
('curia', 'senatus')           |     5
('etiam', 'senatus')           |     5
('etiam', 'malo')              |     5
('etiam', 'vehementer')        |     5
('etiam', 'exeo')              |     5
('miser', 'volo')              |     5
('exhaurio', 'video')          |     5
('cogito', 'publicus')         |     5
('cogito', 'possum')           |     5
('familiaris', 'possum')       |     5
('etiam', 'familiaris')        |     5
('homo', 'urbs')               |     5
('ager', 'homo')               |     5
('consulatus', 'res')          |     5
('civitas', 'possum')          |     5
('possum', 'verbum')           |     5
('possum', 'vox')              |     5
('homo', 'loquor')             |     5
('fero', 'vox')                |     5
('possum', 'quo')              |     5
('appello', 'possum')          |     5
('aspicio', 'possum')          |     5
('homo', 'pars')               |     5
('cogito', 'quam')             |     5
('eo', 'malo')                 |     5
('ago', 'malo')                |     5
('ago', 'cogito')              |     5
('genus', 'tam')               |     5
('miles', 'quam')              |     5
('acer', 'possum')             |     5
('pereo', 'quam')              |     5
('arbitror', 'ne')             |     5
('pereo', 'possum')            |     5
('labor', 'possum')            |     5
('verum', 'volo')              |     5
('miser', 'modus')             |     5
('iam', 'miser')               |     5
('copia', 'ne')                |     5
('consul', 'roma')             |     5
('paro', 'video')              |     5
('magnus', 'roma')             |     5
('lentulus', 'video')          |     5
('exercitus', 'magnus')        |     5
('magnus', 'tribunus')         |     5
('copia', 'exercitus')         |     5
('constituo', 'venio')         |     5
('contio', 'tribunus')         |     5
('cicero', 'res')              |     5
('convenio', 'res')            |     5
('legatus', 'res')             |     5
('postea', 'res')              |     5
('audio', 'publicus')          |     5
('possum', 'summus')           |     5
('adhuc', 'possum')            |     5
('nego', 'possum')             |     5
('ratio', 'ut')                |     5
('non', 'opinio')              |     5
('autem', 'debeo')             |     5
('cogito', 'multus')           |     5
('amicus', 'autem')            |     5
('cogito', 'proficiscor')      |     5
('cogito', 'dico')             |     5
('comitium', 'tempus')         |     5
('arbitror', 'etiam')          |     5
('arbitror', 'puto')           |     5
('non', 'regnum')              |     5
('catilina', 'non')            |     5
('peto', 'puto')               |     5
('existimo', 'scribo')         |     5
('enim', 'ratio')              |     5
('nunc', 'ratio')              |     5
('annus', 'video')             |     5
('annus', 'nunc')              |     5
('nunc', 'via')                |     5
('cogitatio', 'video')         |     5
('forum', 'possum')            |     5
('mensis', 'possum')           |     5
('ianuarius', 'mensis')        |     5
('ceterus', 'curo')            |     5
('praesto', 'venio')           |     5
('ignosco', 'non')             |     5
('pecunia', 'venio')           |     5
('ago', 'publius')             |     5
('accipio', 'lucius')          |     5
('ago', 'ceterus')             |     5
('ceterus', 'venio')           |     5
('lucius', 'publius')          |     5
('cognosco', 'venio')          |     5
('dies', 'rogo')               |     5
('fere', 'habeo')              |     5
('domus', 'quintus')           |     5
('habeo', 'lucius')            |     5
('lucius', 'quintus')          |     5
('domitius', 'habeo')          |     5
('habeo', 'sane')              |     5
('magnus', 'perturbo')         |     5
('cum', 'magnus')              |     5
('magnus', 'tum')              |     5
('magis', 'unus')              |     5
('et', 'nunc')                 |     5
('facio', 'satis')             |     5
('causa', 'tempus')            |     5
('officium', 'volo')           |     5
('summus', 'venio')            |     5
('summus', 'volo')             |     5
('cursus', 'greek.expression') |     5
('greek.expression', 'retineo') |     5
('gratia', 'video')            |     5
('verum', 'video')             |     5
('enim', 'gratia')             |     5
('enim', 'verum')              |     5
('causa', 'gratia')            |     5
('etiam', 'probo')             |     5
('delecto', 'quidem')          |     5
('quidem', 'totus')            |     5
('delecto', 'video')           |     5
('greek.expression', 'pono')   |     5
('ita', 'totus')               |     5
('belle', 'greek.expression')  |     5
('greek.expression', 'multum') |     5
('consul', 'multum')           |     5
('lucius', 'scio')             |     5
('consul', 'scio')             |     5
('consul', 'littera')          |     5
('diligenter', 'scio')         |     5
('littera', 'terentia')        |     5
('diu', 'scribo')              |     5
('diu', 'tempus')              |     5
('ratio', 'tempus')            |     5
('antea', 'volo')              |     5
('defendo', 'habeo')           |     5
('absolvo', 'iudex')           |     5
('habeo', 'voluntas')          |     5
('absolvo', 'habeo')           |     5
('adventus', 'spero')          |     5
('fero', 'nam')                |     5
('nam', 'opus')                |     5
('familiaris', 'homo')         |     5
('familiaris', 'video')        |     5
('magnus', 'voluntas')         |     5
('curo', 'quare')              |     5
('curo', 're')                 |     5
('mensis', 'ut')               |     5
('officium', 'scio')           |     5
('officium', 'res')            |     5
('maneo', 'non')               |     5
('mons', 'non')                |     5
('mensis', 'non')              |     5
('mensis', 'res')              |     5
('exspecto', 'mensis')         |     5
('exspecto', 'rumor')          |     5
('non', 'rumor')               |     5
('expono', 'non')              |     5
('potestas', 'video')          |     5
('diligenter', 'roma')         |     5
('amo', 'diligenter')          |     5
('amicus', 'amo')              |     5
('facio', 'parvus')            |     5
('animus', 'saepe')            |     5
('arbitror', 'facio')          |     5
('cognosco', 'tamen')          |     5
('gratia', 'venio')            |     5
('praesens', 'scribo')         |     5
('possum', 'restituo')         |     5
('restituo', 'scribo')         |     5
('possum', 'soleo')            |     5
('accuso', 'ne')               |     5
('filius', 'lucius')           |     5
('lucius', 'quidem')           |     5
('arbitror', 'iam')            |     5
('arbitror', 'nunc')           |     5
('mensis', 'quintilis')        |     5
('tempus', 'vero')             |     5
('comitium', 'etiam')          |     5
('coepi', 'tamen')             |     5
('absolvo', 'tamen')           |     5
('ceterus', 'quare')           |     5
('ceterus', 're')              |     5
('multus', 're')               |     5
('quoque', 'volo')             |     5
('antea', 'res')               |     5
('locus', 'quo')               |     5
('orno', 'video')              |     5
('antea', 'video')             |     5
('cogito', 'formianus')        |     5
('formianus', 'tusculanus')    |     5
('liber', 'possum')            |     5
('nolo', 'possum')             |     5
('existimo', 'possum')         |     5
('iucundus', 'possum')         |     5
('alter', 'nam')               |     5
('homo', 'humanitas')          |     5
('accido', 'non')              |     5
('dubito', 'possum')           |     5
('non', 'spons')               |     5
('debeo', 'frater')            |     5
('animus', 'mitto')            |     5
('littera', 'parvus')          |     5
('itaque', 'littera')          |     5
('ita', 'saepe')               |     5
('littera', 'saepe')           |     5
('confido', 'scribo')          |     5
('oportet', 'scribo')          |     5
('littera', 'numquam')         |     5
('causa', 'numquam')           |     5
('certus', 'possum')           |     5
('ne', 'primum')               |     5
('athenae', 'roma')            |     5
('audio', 'roma')              |     5
('negotium', 'venio')          |     5
('conficio', 'negotium')       |     5
('primum', 'roma')             |     5
('consilium', 'roma')          |     5
('statuo', 'venio')            |     5
('consilium', 'satis')         |     5
('dies', 'statuo')             |     5
('littera', 'malo')            |     5
('genus', 'multus')            |     5
('arbitror', 'do')             |     5
('audio', 'scio')              |     5
('accuso', 'littera')          |     5
('otium', 'scribo')            |     5
('magnus', 'otium')            |     5
('etiam', 'otium')             |     5
('habeo', 'teneo')             |     5
('dico', 'teneo')              |     5
('afficio', 'ne')              |     5
('autem', 'voluntas')          |     5
('non', 'praetereo')           |     5
('puto', 'voluntas')           |     5
('ne', 'statuo')               |     5
('laboro', 'quam')             |     5
('laboro', 'res')              |     5
('miror', 'scribo')            |     5
('capio', 'dico')              |     5
('dico', 'placeo')             |     5
('mando', 'possum')            |     5
('possum', 'tusculanus')       |     5
('gaudeo', 'ut')               |     5
('mando', 'scribo')            |     5
('facio', 'mando')             |     5
('labor', 'scribo')            |     5
('cottidie', 'facio')          |     5
('locus', 'nam')               |     5
('labor', 'magnus')            |     5
('exspecto', 'locus')          |     5
('locus', 'magnus')            |     5
('exspecto', 'quintus')        |     5
('frater', 'terentia')         |     5
('exspecto', 'magnus')         |     5
('dolor', 'multus')            |     5
('multus', 'soror')            |     5
('non', 'posthac')             |     5
('committo', 'video')          |     5
('epistula', 'tantus')         |     5
('animus', 'tantus')           |     5
('iam', 'marcus')              |     5
